,title,date,contents,link
14,8일부터 기온 뚝 서울 8도 10일까지 추위 계속,2002.10.07.,"7도, 서울 청주 대전 8도, 인천 9도, 강릉 전주 대구 10도 등이다. 기상청 관계자는 “일교차가 큰 만큼 감기에 걸리지 않도록 유의하고 산간지방에서는 서리와 얼음으로 인한 농작물의 냉해에 대비해야 한다”고 말했다.",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000155082
15,쌀 흉년 일조량 적어 408만섬 감소,2002.11.14.,한국의 쌀 생산량은 95년 전국적인 냉해로 3260만섬을 기록한 뒤에는 매년 3500만섬대를 웃돌았다. 지역별로는 인천을 제외한 모든 시도의 생산량이 감소했다. 올해 쌀 생산량이 크게 줄어든 이유는 벼 재배면적이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000161884
16,올해 6월8월 일조시간 평년7110년만에 최저,2003.08.17.,또 낮은 기온으로 인해 전북 남원 지역의 벼에 일부 냉해가 있었던 것으로 보고됐다. 농촌진흥청 곽창길(郭昌吉) 식량작물과장은 “이번 주 초까지는 벼 이삭이 거의 팰 것으로 예상되는데 이것은 일조시간이 적어...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000201433
17,전북벼 냉해 정부서 보상을 잦은 비 영향 조생종 피해,2003.08.27.,올 여름 계속되는 비로 인한 일조량 부족 및 저온으로 조생종 벼의 냉해 피해가 늘어 나자 전북 지역... 남원시에서도 운봉 인월 아영면 등 산간 지역의 조생종 벼 50% 이상이 냉해 피해를 입은 것으로 나타났다. 진안...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000202986
18,올여름 비 비 비 쌀 8년만에 흉작,2003.08.31.,최근 10년 동안 연간 쌀 생산량이 3200만섬대로 떨어진 것은 냉해를 봤던 93년(3298만섬)과 95년(3260만섬) 두 해뿐이었다. 하지만 올해 쌀농사가 흉작이 되더라도 수급에는 큰 문제가 없을 것으로 농림부는 보고 있다....,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000203530
19,한가위 기분 전혀 안나요병충해 냉해 적조  우울,2003.09.03.,들녘은 병해충이 들끓고 냉해를 본 경우가 많다. 또 과수농가도 일조량 부족에 병까지 번져 명절을... 않는 냉해가 심각하다. 남원시 4개 읍면 농민 1500여명은 3일 정부가 냉해지역을 재난지역으로 선포할 것을...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000204128
20,각료회의 선언문 초안22 협공에 한국 치명타,2003.09.14.,한농련은 또 “말로만 ‘대외 공조’와 ‘농업의 다원적 기능 유지’만을 외친 정부는 이번 초안을 거부할 것을 강력히 촉구한다”며 “태풍 ‘매미’와 냉해로 인한 사상 최악의 흉년으로 고통 받는 400만 농민 모두가...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000205130
21, 디플레 탈출 청신호물가 드디어 오른다 희색,2003.09.18.,올여름 냉해의 영향이 쌀값에 본격 반영되는 9월이나 10월엔 물가상승률이 플러스로 돌아설 가능성이 크다는 것이 일본 정부의 희망 섞인 관측이다. 전문가들은 장기불황에 빠져 있는 일본에서는 물가가 오르는 것...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000205869
22,광주전남전북축 처진 어깨 축제로 영차,2003.10.01.,"‘10월은 축제의 계절’ 올 여름 긴 장마로 인한 냉해와 태풍 매미가 남긴 상처가 곳곳에 남아 있지만 가을은 어김없이 찾아왔다. 전남북의 자치단체마다 지역의 특산품과 설화, 유적지와 명승지를 테마로 내세운 축제가...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000207824
23,쌀 생산 23년만에 최저올 3121만섬 예상,2003.10.02.,이 같은 예상치는 냉해로 대흉작을 기록한 1980년(2465만섬)이후 최저 수준이다. 이수화(李秀華) 국립농산물품질관리원장은 “올해 쌀 생산량이 줄어드는 것은 재배면적이 지난해보다 3.5%(3만7000ha·1ha는 약...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000207976
24,음양오행 건강학심장 강하면 맵고 짜게 먹어라,2003.10.23.,[동아일보] 필자는 올해 초 한 일간지에 올해(계미년)의 기후를 음양오행으로 풀이해 ‘화(火) 기운이 허약하고 음습한 기운이 주관하는 해이므로 비가 자주 오고 냉해가 심해 과일 값과 채소 값이 크게 오를 것’이라고 쓴...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000211138
25,음양오행 건강학몸이 차면 동장군이 무섭다,2003.11.13.,신장이 발달한 사람은 체질이 냉해 일반적으로 더위를 좋아하고 추위를 견디기 어려워한다. 그런데 필자를 찾은 이 여성은 추운 겨울에 가벼운 옷차림을 하고 있어서 속은 차지만 겉은 더운 특이체질임이 분명했다. 그녀가...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000214154
26,올해 쌀 생산량 23년만에 최저재고 충분 수급엔 차질없어,2003.11.14.,"이 같은 생산량은 냉해 피해로 대흉작을 기록한 1980년(2465만섬)이후 최저 수준이다. 단보(302.5평, 10a)당 생산량도 441kg으로 당초 예상치(445kg)보다 줄었다. 특히 평년(최근 5년간 평균치) 생산량 491kg에 비해서는...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000214395
27,충남대 장동순교수 에 제공한 동서양 기상예보 적중 화제,2003.12.25.,"장 교수는 이 자료에서 새해에는 홍수나 태풍 피해는 크지 않으나 봄철 안개와 한발, 가을철 산불, 냉해가 심할 것으로 예측했다. 장마는 6월 말경 시작돼 7월 21일경 끝날 것으로 내다봤다. 그는 올해(계미년)에 심했던...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000220202
28,2003한국을 빛낸 과학자국제학술지에 실린 화제의 인물들,2003.12.28.,"또 경상대 응용생명과학부 윤대진 교수팀이 처음으로 가뭄 냉해 고온 등 다양한 환경스트레스에 견딜 수 있는 형질전환 식물체를 만드는 데 성공했고(미과학원회보 1월 7일자), 광주과학기술원 생명과학과 정용근...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=020&aid=0000220476
29,방송1 다큐 쌀 왜 어떻게 우리 쌀을 지켜야 하나,2004.01.19.,논을 급격히 줄였던 일본에 93년 냉해가 닥치자 일본인들은 줄 서서 태국 쌀을 사먹어야 했다. 논이 사라진 곳에서 산사태가 빈발해 복구비용도 막대했다. 한국의 논은 지난 25년간 37% 감소했다. 2부 ‘변신 또 변신하라!’...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000223005
30,과학기술이 희망이다1부과학자에게 장애는 없다,2004.02.02.,또 윤대진 교수(40)는 가뭄 냉해 고온 등 다양한 스트레스에 견딜 수 있는 유전자조작 식물을 만드는 데 성공해 ‘미국 과학원 회보’ 1월 7일자에 게재했다. 경남대 화학과를 졸업한 토종박사 박현국씨(31)는 지난해 일본...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000224400
31,오늘의 생활뉴스쌀값 3년만에 오름세로,2004.02.09.,국내 쌀 생산량은 냉해(冷害)로 대흉작을 기록한 1980년(2465만섬) 이후 꾸준히 증가해 2001년 3829만섬까지 늘었다가 지난해 3288만섬으로 급감했다. 유통공사측은 “아직까지 국내 쌀 재고량이 충분해 국제 쌀값...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000225309
32,쌀시장 개방 압력중국 쌀 한국밥상을 노린다,2004.06.01.,이 품종은 냉해에 강한데다 밥맛도 한국인이나 일본인에게 맞아 이미 관세화를 통해 쌀 시장을 개방하고 있는 일본이나 쌀 재협상 중인 한국시장에서 인기를 끌 수 있을 것으로 중국측은 기대하고 있다. 유기농법...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000242327
33,피플떴다 특급호텔 주방장  한국 멤버들,2004.07.08.,메리어트호텔 주방팀은 국내에선 쉽사리 구하기 힘든 알래스카 자연산 연어와 냉해에서 자란 해산물들을 재료로 한 음식들을 선보였다. 뷔페식으로 선보인 요리 중 최고 인기 메뉴는 ‘킹크랩 치즈 퐁듀’와 ‘미소...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000249085
34,건강따끈하게 한 잔 도 살리고 추위도 이기고,2004.11.21.,"속이 냉해 찬 음식을 먹으면 구토나 설사를 하는 사람에게도 도움이 된다. 재채기와 콧물이 심할 때, 오한이 날 때 마시면 증세를 누그러뜨려 준다. 그러나 열이 높을 때는 마시지 않는 것이 좋다. 대추는 내장의 기운을...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000271429
35,대구경북사과 대만수출 전면중단,2004.11.30.,사과 수출단가가 이처럼 인상된 것은 올 들어 냉해피해 등으로 국내 사과 생산량이 줄면서 지난해보다 가격이 30% 정도 오른 데다 최근 환율이 급락한 때문으로 풀이됐다. 경북도가 출자해 설립한 수출업체인 경북통상은...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000273181
36,설 물가전망채소과일 안정세축산수산물 오름세,2005.01.23.,배와 단감도 지난해보다 20∼30% 값이 떨어진 가운데 사과만 개화(開花)시기에 냉해가 덮치는 바람에 제사상에 주로 오르는 대과(大果) 물량이 부족해 값이 오르고 있다. 13개들이 사과 한 상자(5kg)가 지난해...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000281877
37,광주전남전북저온현상 농가 큰 피해고추포도배 등 비상,2005.04.21.,배꽃이 냉해를 입어 올해 작황에 비상이 걸렸다. 나주배농협에 따르면 14∼16일 새벽 2∼5시경 서리가... 90%까지 냉해를 입었다”고 말했다. 배 주산지인 나주 영암지역에서는 올해 3300여ha에 약 7만5000t의 배를 생산할...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000295403
38,장보는 주부는 울고싶다,2005.05.03.,농수산물유통공사 유통정보팀 김종균(金鍾均) 과장은 “참외나 수박 가격은 점차 떨어지겠지만 2월의 냉해로 인해 작년보다는 높은 가격을 유지할 공산이 크다”고 말했다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000297185
39,과학세상허창회극한 기상현상 대비해야,2005.05.06.,우리나라에서도 무더위가 물러가고 난 후에는 평년의 기온으로 돌아가거나 오히려 냉해를 걱정해야 할 만큼 추워질지도 모른다. 때 이른 무더위에 지구 온난화가 떠오를 정도로 온난화는 날씨에 관한 한 많은 부분을...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=110&oid=020&aid=0000297780
40,낮기온 1330도 널뛰기 사람도 농작물도 녹초,2005.05.20.,그러나 이달 5일 오후 전국에 비가 내리면서 낮 최고기온이 10도 이상 떨어져 일주일째 평년 기온을 밑돌면서 전국 곳곳에서 농작물의 냉해가 발생했다. 19일 현재 안동시 길안면 길안농업협동조합에 신고한 사과 피해...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000299838
41,올 추석빨라 과일값 껑충출하량 적어 단감 작년 2배,2005.08.18.,17일 농협유통에 따르면 배는 개화 시기에 냉해 피해로 차례상에 주로 오르는 대과(大果) 물량이 부족할 것으로 예상돼 작년보다 10∼20% 비싸질 것으로 보인다. 1상자(7.5kg·10개들이)에 3만7000∼3만8000원 선....,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000312011
42,폭설에 갇힌 호남 1000여곳 휴교,2005.12.06.,"박모(70) 씨의 복분자 비닐하우스 11개 동(1500여 평)이 주저앉았다. 전남과 전북재해대책본부는 시간이 흐를수록 시설물 파손과 농작물 냉해, 양식 어류 집단 폐사 등의 피해가 잇따를 것으로 예상하고 있다. 광주= 전주=",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000326868
43,전남북 비닐하우스 쑥대밭 또 눈 폭탄눈물 마를 날 없네,2005.12.14.,이 마을 김상권(67) 씨는 “딸기를 재배하는 마을 전체 비닐하우스 20개 동 가운데 13개 동이 무너져 냉해 피해가 심각하다”며 “파손된 비닐하우스를 걷어내고 새로 지으려고 해도 쇠파이프가 제때 공급되지 않아...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000328130
44,호남 최악의 폭설 현장1시간동안 7cm 펑펑,2005.12.22.,부서진 비닐하우스를 걷어낸 자리에는 냉해 피해를 본 방울토마토가 수북이 쌓여 있었다. 마을 이장 문형식(45) 씨는 “공수부대원 120여 명이 눈보라 때문에 복구작업을 포기하고 돌아갔다”며 “겨우 세워놓은...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000329374
45,복구비 급한데 조사다 뭐다 허송세월나주 주민 분통,2005.12.23.,“냉해를 입은 고추를 빨리 걷어내고 다른 작물을 심어야 하는데 복구비가 지원되지 않아 속만 태우고 있습니다. ” 500평의 비닐하우스에서 고추를 재배하는 이영발(51) 씨는 “정부 합동조사단의 현지 피해 조사 후...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000329510
46,쪽파농사 망쳐 눈앞이 캄캄 눈 폭탄 나주 산포면,2005.12.26.,이 씨는 “내달 20일 출하하려고 했던 쪽파가 모두 냉해로 못쓰게 됐지만 복구가 예상보다 빨리 끝나 2월 중순에는 수박 파종을 할 수 있을 것 같다”며 “먼 길을 마다 않고 와준 분들이 고마울 따름”이라고 말했다....,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000329768
47,광화문에서정승호인자 어찌 산다요,2005.12.27.,난방용 기름이 떨어져 냉해를 입은 작물을 보고도 손쓸 방법이 없었다. 농민들 입에선 ‘징허다’란 말이 저절로 나왔다. 쪽파 비닐하우스 40동 가운데 19동이 무너지는 피해를 본 전남 나주시의 한 농민은 “이건 재해가...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=110&oid=020&aid=0000329924
48,극지연구소 강성호 박사 저온생물 발굴 구슬땀,2006.01.06.,"냉해에 견디는 작물은 물론 줄기세포, 혈액 등을 효과적으로 냉동 보관할 수 있는 비결이 여기에 담겨 있기 때문이다. 한국도 이미 저온에서 잘 활동하는 식물과 미생물 50여 종을 확보한 상태여서 세계에서 선두주자에...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=020&aid=0000331407
49,떡국 한그릇 먹고 다시 일어서야죠,2006.01.24.,"단지 안쪽으로 들어가자 냉해를 입어 노랗게 변한 호박과 토마토가 짓이겨져 있었다. 이 마을은 지난해 12월 3일 첫 폭설로 비닐하우스 60동이 주저앉았다. 21일 2차 폭설 때는 20동이 무너졌다. 못쓰게 된 토마토, 딸기...",http://www.donga.com/fbin/output?n=200601240103
50,기자의 눈이진영신선로가 대중음식이라니,2006.06.21.,"대규모 홍수, 가뭄, 냉해로 경제난이 극심했던 1990년대 중반 이후 소위 ‘고난의 행군’ 시기를 북한이 어떻게 극복했는가를 보여 주겠다는 것이 제작진이 밝힌 기획 의도이다. 방송에서는 북한 주민들의 평온한 일상과...",http://www.donga.com/fbin/output?n=200606210047
51,가정모든 음식이여 다 내게로여름철 냉장고의 오만,2006.06.23.,더 낮출 경우 야채나 채소가 냉해를 입을 수 있다. ○ 찬바람 입구 막으면 설정온도 못미쳐 일반 냉장고는 토출구에서 찬바람을 내보내는 간냉실 방식이다. 따라서 냉장고 안 윗부분에 있는 토출구 주위가 꽉 차 있으면...,http://www.donga.com/fbin/output?n=200606230055
52,충북가을 가뭄에 감값 곶감 덩달아 몸값,2006.10.26.,지난겨울 냉해로 열매를 맺지 못한 나무가 많은 데다 올해 여름 무더위와 가을 가뭄이 겹치면서 잎이 누렇게 마르는 둥근무늬낙엽병이 번졌기 때문. 영동감연구회 이상길(55) 회장은 “냉해와 둥근무늬낙엽병...,http://www.donga.com/fbin/output?n=200610260195
53,와인토크감미로운 소나타 같은 눈의 공주 아이스와인,2006.12.23.,비달은 리슬링보다 껍질이 두꺼워 냉해에 더 잘 견딘다. 하지만 산도는 리슬링이 풍부하다. 독일의 리슬링 아이스와인은 최고급으로 꼽힌다. 세계적인 와인평론가 로버트 파커로부터 99점 이상을 받은 아이스와인이...,http://www.donga.com/fbin/output?n=200612230008
54,설음식 질릴때 됐죠 재활용 잘하면 별미,2008.02.13.,"바나나, 멜론, 키위 등 열대과일은 냉장고에 넣어 두면 냉해를 입어 시커멓게 변하므로 상온에 보관한다. 정미경 기자 mickey@donga.com ① 모둠전 탕수육 만드는 법: ①전과 부침개를 기름 없이 프라이팬에 살짝 데운다....",http://www.donga.com/fbin/output?n=200802130070
55,rime 상두야 대학가자6사회탐구영역 지리군,2008.04.14.,"지역 ▽조력발전소 예정지=시화지구(현재 진행), 강화도(예정), 조류발전(울돌목 일대 예정) ▽하굿둑 건설지역=금강, 영산강, 낙동강 ▽댐 건설 후 냉해 피해를 입는 곳=춘천, 안동, 충주 등 관북해안은 한류로 자연 냉해",http://www.donga.com/fbin/output?n=200804140128
56,제주유채로 바이오디젤 연료를,2008.06.02.,일부 유채밭에 냉해 등이 발생했지만 전반적으로 생육이 좋아 1만5000t이 생산될 것으로 보이며 이에 따른 농가 수입이 21억3000만 원에 이를 것으로 전망된다. 제주도는 유채가 다른 작물에 비해 소득이 떨어져...,http://www.donga.com/fbin/output?n=200806020190
57,온난화 영향 농작물 재배지 북상 중,2008.09.10.,"냉해에 약한 복숭아는 경북 경산 지방이 주산지이나 최근에는 북쪽인 강원 춘천에서도 재배가 가능하고, 대구가 주산지인 사과는 강원 영월에서도 재배할 수 있게 됐다. 또 녹차는 전남 보성이 주산지이나 강원...",http://www.donga.com/fbin/output?n=200809100166
58,광주전남추석 특수 없는 나주배,2008.09.12.,개화기 때 냉해가 거의 없었고 일조량이 풍부했기 때문이다. 당도가 12브릭스 이상으로 달고 육질이 부드러워 농민들은 추석 특수를 기대했다. 하지만 공판장 경락 가격은 이달 초 4만 원 선(15kg)을 유지하다가 5일을...,http://www.donga.com/fbin/output?n=200809120204
59,인문사회17세기 조선 대기근 냉해로 시작됐다,2008.12.06.,"시작은 냉해(冷害)였다. 봄 가뭄이 극심하던 1670년 2월 26일 서울 한복판에 눈이 내린 것을 시작으로 가을까지 전국에 우박, 서리, 냉우(冷雨)가 이어졌다. 물난리와 강풍 피해도 겹쳤다. 8, 9, 10월에는 폭풍을 동반한...",http://www.donga.com/fbin/output?n=200812060054
60,기온 1도 오르면 전염병 43 증가,2009.01.15.,"충남 이남 지역에서만 재배되던 쌀보리가 경기 북부지역에서 자라고 있고, 냉해에 약한 복숭아는 강원 춘천시에서도 재배되고 있다는 설명이다. 사과도 재배 한계선이 올라가 강원 영월군 지역에서 재배되고 있고...",http://www.donga.com/fbin/output?n=200901150127
61,한반도 농작물 지도는 변화 중,2009.01.28.,냉해에 약한 복숭아는 경북 경산 지역이 주산지였으나 최근에는 강원 춘천에서도 재배가 가능해졌다. 사과 역시 재배 한계선이 올라가면서 강원 영월 지역에서도 재배가 가능하고 난지 과일인 한라봉 역시 제주...,http://www.donga.com/fbin/output?n=200901280029
62,강원무공해 블루베리 인기 부농의 꿈도 무럭무럭,2009.07.08.,그러나 본격적인 수확을 기대했던 지난해에는 냉해로 농사를 완전히 망쳤다. 홍 씨는 5년간 끊었던 담배를 다시 피울 정도로 속이 상했다고 한다. 수확한 양은 고작 40kg. 나무가 죽지 않은 것을 위안으로 삼았다. 나무...,http://www.donga.com/fbin/output?n=200907080223
63,사설의 오락가락에 원칙과 일관성으로 대응해야,2009.09.12.,쌀농사가 냉해와 수해를 당해 올겨울과 내년 봄 극심한 식량난이 우려된다. 김 위원장의 후계자 논의를 부인한 김영남 최고인민회의 상임위원장의 발언도 예사롭지 않다. 북한 같은 폐쇄 사회에서 2인자가 후계자 문제를...,http://www.donga.com/fbin/output?n=200909120135
64,김정일  미소작전 약발 내부는 다잡기 나서,2009.09.14.,국제사회의 제재가 강화되고 있는 가운데 북한은 동서해안의 냉해와 수해 등으로 올해 식량 사정이 크게 나빠질 것이라는 관측이 있다. 이를 극복하기 위한 대외정책의 전환은 일면 1990년대 초반 및 2002년의 상황과...,http://news.donga.com/3/all/20090914/8809058/1
65,숨박사 서효석의 건강 365 기혈 순환 막히면 관절 삐거덕,2009.10.08.,한방에서는 몸이 냉해 기혈 순환이 원활치 못하면 손발의 관절에 찌꺼기가 생긴다고 본다. 그렇게 관절에 찌꺼기가 쌓이면서 부패하는 현상을 관절염으로 본다. 기혈 순환이 원활하지 못하다는 것은 그만큼 허약한...,http://www.donga.com/fbin/output?n=200910080302
66, 쌀 얘기 꺼낼까,2009.10.15.,"북측에서는 올해 수해와 냉해 등이 잇따라 농작물 작황이 좋지 않은 것으로 알려졌다. 다만 한적은 이번 접촉에서 쌀과 비료 지원은 정부 차원에서 해결할 일이며, 다만 지난번 적십자 접촉에서 논의된 의약품과 평양...",http://www.donga.com/fbin/output?n=200910150072
67,손 벌릴 곳은 남한뿐 판단한 듯,2009.10.17.,북한은 올해 4월 이후 미국과 국제사회의 대북 경제제재가 강화된 데다 동·서해안 지역에 수해와 냉해가 겹쳐 농업 작황이 좋지 않은 것으로 알려졌다. 결국 북한 지도부는 현실적으로 손을 벌릴 곳은 남한뿐이라는...,http://news.donga.com/3//20091017/23503548/1
68,뉴스 분석정부 에 옥수수 1만t  분유 20t 지원 제의,2009.10.27.,올해 수해와 냉해 등으로 농작물 작황이 좋지 않은 데다 국제사회의 대북 제재에 따라 식량을 수입할 달러도 부족한 것으로 관측되기 때문이다. 정부는 인도적 지원을 남북관계 진전을 위한 지렛대로 활용할 계획이다....,http://news.donga.com/3/all/20091027/23699821/1
