,title,date,contents,link
19,죽음의 경주 파리 다카르 랠리 독일여성 우승,2001.01.22.,79년부터 시작된 파리-다카르 랠리는 낮에는 30∼40도를 오르내리는 폭염과 밤이면 영하로 떨어지는 악조건에 길없는 사막과 산악지대를 하루 평균 500km이상 달려야 하는 난코스로 악명높다. &lt;파리=김세원특파원&gt;claire...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000044714
20,프로야구선동렬최동원 지도자로 승부내자,2001.02.19.,이곳에 오기 전 섭씨 40도를 오르내리는 호주 시드니의 폭염에 새까맣게 타버린 선위원과 지난해 11월 코치직을 맡은 뒤 10㎏ 가까이 살이 빠졌다는 최코치. 두 사람은 길게 인사를 나눌 겨를도 없이 곧바로 한화...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000048770
21,증권집중점검 테마말만 되면 무조건 테마,2001.04.25.,해마다 이맘때가 되면 어김없이 등장하는 이른바 ‘폭염 수혜주’를 잡으라는 권유다. 작년 3∼6월에 해당업체들의 주가가 기온 상승과 더불어 상승세를 보였다는 지적까지 나온다. 청량음료 매출이 겨울보다 여름에 더...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000060534
22,2002월드컵랍휴스칼럼아르헨프랑스를 주목하라,2001.05.02.,또한 나는 2년전 세비야 거리에서 772번을 단 북한 여자선수가 폭염속에서 세계 최고의 여자 건각들을 따돌리고 세계육상선수권대회를 제패하는 모습을 지켜봤다. 북한 스포츠에 대해 무지했던 우리로서는 누구도...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000061872
23,대구 매년 100만그루 나무심기하천정비로 환경개선,2001.05.10.,대구는 더 이상 ‘폭염도시’가 아니다. 대구는 내륙 분지라는 지형적 특성으로 인해 90년대 중반까지 전국에서가장 더운 곳으로 위세를 떨쳐온 곳. 그 대구가 ‘녹색 도시’로 거듭나면서 96년이래 계속 기온이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000063364
24,강원폭염산불이상기온 동해안 왜 이러나,2001.05.21.,강원 동해안 지방에서 올들어 폭염과 폭설 강풍 등 극한적인 기후가 끊이지 않고 이어져 이상기후에 익숙한 주민들마저 당황하고 있다. 강릉지역은 지난 19일 기온이 섭씨 33.6도로 전국 최고치를 기록한데 이어...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000065282
25,주말 찜통더위전국 30도 웃돌아,2001.06.08.,낮 최고기온이 30도를 넘는 폭염이 주말인 9일과 휴일인 10일에도 계속될 것으로 전망됐다. 또 단비 소식은 다음주에도 없을 것으로 보인다. 기상청은 9일 날씨는 대체로 맑은 가운데 낮 최고기온이 춘천 34도...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000068518
26,12일 소나기 찔끔올봄 강수량 겨울보다 적어,2001.06.11.,기상청 관계자는 “12일의 소나기는 그동안 계속된 폭염으로 대기가 가열돼 불안정해지면서 내리는 것으로 비구름이 몰려들지 않아 일시적인 현상에 불과할 것”이라고 말했다. 12일에는 전국에 구름이 많이 끼고...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000068885
27,드라이브 인 음식주문서 은행 일까지 차안서 척척,2001.06.14.,FM 주파수를 맞춰주세요.” 한낮의 폭염도 어둠 속에서 꼬리를 내린 9일 오후 8시경 남산 자동차전용극장. ‘오’와 ‘열’을 맞춘 자동차 130여대가 일제히 FM 주파수를 맞추고 영화 시작을 기다리고 있었다. 스크린...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000069586
28,패션스포츠 샌들 5만6만원대 트레킹용 출시,2001.07.05.,94년 여름 비정상적일 정도의 폭염이 닥쳤던 것도 이 시기에 샌들 시장이 급성장한 요인. 발가락 사이에 끼우는 ‘조리형’ 샌들은 96년 경부터 여성캐주얼로 부각됐다. 발을 많이 드러내는 디자인으로 ‘발찌’와 함께...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000073364
29,뜨거운 여름정국민주당 서민마음 돌리기 정책 양산,2001.07.22.,&lt;&lt;여야가 지지계층의 유지 확대를 위해 폭염을 잊고 있다. 정책을 개발하고 조직을 정비 강화함으로써 전통적인 지지계층은 붙잡아 두는 한편 새로운 지지세력을 만들기 위해 총력을 기울이고 있는 것. 내년 지방선거와...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000076095
30,열도 가마솥도쿄 7월 사상최고 38도 기록,2001.07.24.,일본 열도에 폭염이 계속되고 있는 가운데 24일 도쿄(東京) 도심의 낮 최고온도가 38.1도까지 치솟아 7월 기준으로는 관측사상 최고를 기록했다. 이날 새벽 도쿄의 최저기온도 28.7도나 돼 역시 7월 최저기온으로는...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000076538
31,부산경남35도 넘는 폭염도 여기선 맥 못추죠,2001.07.25.,""" 한 낮의 온도가 35도를 웃도는 폭염이 계속되는 요즘, 한겨울에나 입는두툼한 털옷과 장갑 등 방한복이 없으면 잠시도 작업을 못하는 근로자들이 있다. 현대자동차 울산공장 기능시험1팀(팀장 김기원) 소속 근로자...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000076791
32,문학예술정년퇴임 앞둔 김윤식교수102번째 저작 펴내,2001.07.30.,27일 폭염이 기승을 부리던 날에도 김 교수는 서울대 인문관 연구실을 지키고 있었다. 10년은 넘었을법한 낡은 선풍기 한 대가 힘겹게 더위를 쫓는 다섯평 남짓한 공간은 책향기로 가득했다. 내달 10일로 예정된 퇴임강의를...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000077436
33,포토부동산공사현장의 시원한 안전모,2001.07.30.,중 폭우와 폭염이 교차하는등 이상기후 현상이 잇따르면서 건설현장에 비상이 걸렸다. 날씨가 악화되면 안전사고 발생률이 높아지고 공사품질이크게 떨어질 수 있기 때문이다. 일부 업체는 주간 단위로 현장 일대의 기상...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000077464
34,프로축구5일 중부 창남부 방패 자존심건 올스타전,2001.08.03.,"폭염을 시원하게 식혀줄 이번 올스타전에서 팬들의 이목을 집중시킬 관심사항은 무엇일까. ▽공격의 중부, 수비의 남부〓중부 선수들의 기록을 합치면 51골, 남부선수들은 35골로 공격력은 중부의 우세. 반면 남부는...",https://sports.news.naver.com/news.nhn?oid=020&aid=0000078313
35,문학 예술신경숙 장편소설 바이올렛,2001.08.03.,"폭염과 폭우가 기승을 부리는 요즘, 나도 몇 편의 소설을 읽었다. 그러던 중 이야기의 흐름이 성급하고 작가의 의도가 지나치게 노출되어거부감이 일던 몇몇 글에서 느껴지던 씁쓸한 뒷맛을 개운하게 헹궈 주는한 편의...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000078305
36,제주의 피서 열대야 지속땐 개화 차질,2001.08.03.,폭염이 연일 기승을 부리면서 양란(洋蘭)들이 더위를 피해 기온이 낮은곳으로 옮겨졌다. 양란의 일종인 ‘심비디움’은 야간에도 25도가 넘는 열대야가 계속될 경우 꽃을 제대로 피우지못해 여름철마다 피서지인...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000078343
37,방송 상도 베이징 촬영현장 현지 엑스트라가 애물단지,2001.08.05.,섭씨 38도의 폭염 속에 ‘상도’ 촬영장에 동원된 중국 현지 엑스트라는 총 200명. 이병훈 PD는 수시로 카메라 위치를 바꾸고 엑스트라들의 동작 하나하나를 지시하느라 목이 다 쉬었을 정도. 그는 “다섯 명의 통역원을...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000078477
38,부동산포토부동산모델하우스 얼음조각 축제,2001.08.06.,장마와 폭염(暴炎)은 아파트 분양에는 악재 중 악재. 이를 극복하기 위해 업체들이 동원하는 아이디어도 다양하다. 일부 업체는 모델하우스 개장 시간을 날이 선선한 오후 10시까지 늦추거나 가족단위 나들이 행사에...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000078588
39,사랑의 집짓기 이모저모희망만들기구슬땀 세계가 하나,2001.08.06.,"섭씨 30도를 웃도는 폭염 속에서도 건축현장에는 지미 카터 전 미국 대통령을 비롯, 코라손 아키노 전 필리핀 대통령 등 국내외 정치지도자 30여명과 자원봉사자 2200여명이 참가했다. 참가자들은 새로 건설되고 있는...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000078608
40,수요프리즘차병직그들은 왜 단식을 택했나,2001.08.07.,"지난 겨울 혹한의 서울 명동성당 들머리에서는 개혁입법을 요구하는 인권 활동가들의 단식이 있었는데, 이 여름의 폭염 아래에서는 노동기본권 보장을 위한 1인 단식이 계속되고 있다. 지난 1년여 동안 레미콘 운송...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000078770
41,쇼핑폭염속에 겨울을 준비한다모피스키 쇼핑찬스,2001.08.08.,섭씨 30도를 넘나드는 폭염 속에서 ‘겨울 상품’이 인기를 끌고 있다. 여름에 겨울상품을 사고 겨울에... ▽폭염에 잘 팔리는 겨울상품〓LG홈쇼핑의 인터넷쇼핑몰 LG이숍(www.lgeshop.com)에서는 옥돌매트와 양모이불...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000078981
42,징검다리에어컨이 보약이야,2001.08.08.,여름리그는 98년부터 시작돼 벌써 네 번째 맞이하는 ‘폭염리그’지만 올해는 과거 어느 때보다도 선수들이 기진맥진한 모습. 경기수가 지난해보다 팀당 5경기씩 늘어난 데다 이번 부터 연고지가 생겨...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000079064
43,여행전문여행사 추천 동해안 황금코스,2001.08.08.,몇몇 아이들이 미끄럼을 타며 염천의 폭염을 씻고 있었다. 물놀이는 트레킹 후로 미룬 채 계곡을 올랐다. 1시간 정도(2㎞) 걸었을까. 두타의 비경인 쌍폭(포)과 용추폭포를 두루 본다. 숲그늘 아래서 삼림욕도 겸해....,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000079104
44,충북충북교육 바로세우기 8일간 255 걷기 대행진,2001.08.14.,대행진 단장인 함종철 교사(36·매포초)는 “행진기간 동안 폭염이 기승을 부렸지만 충북교육이 바로 서기를 바라는 도민들의 성원에 힘입어 행진을 무사히 마칠 수 있어 감사하게 생각한다”고 말했다. *사진 &lt;옥천...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000080056
45,한나라 시국강연회 언론을 도둑으로 몰다니,2001.08.17.,▽최병렬(崔秉烈) 부총재〓3일 동안 연설 준비했으나 폭염에 시달리는 시민들을 위해 연설대신 ‘도탄에 빠진 민생을 살려내라’‘김정일 위원장 답방을 국내정치에 써먹지 말라’는 구호를 외치겠다. &lt;송인수...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000080498
46,여행한국의 비경나주 우습제무안 회산방죽,2001.08.22.,"장대 폭우에 불볕 더위, 그것도 모자라 막바지인 지금도 땡볕 폭염에 열대야가 밤낮으로 이어지니. 하나 만물이 어울린 이 세상에서는 폭염과 땡볕을 반기는 물생도 있을 터. 연꽃도 그 중 하나가 아닐 까싶다. 멀리...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000081410
47,텍사스서도 열심히 일해요,2001.08.23.,부시 대통령에겐 마음 편한 고향이지만 목장 주변에서 대통령을 취재하는 백악관 수행기자들은 가끔 섭씨 40도에 육박하는 텍사스의 살인적인 폭염 속에서 진땀을 흘리고 있다. 크로퍼드엔 호텔도 들은 40㎞ 떨어진...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000081616
48,골프골프 후반기시즌 30일 티오프,2001.08.28.,‘후반기 시즌 개막만을 기다려 왔다. ’ 폭염으로 한달간 휴식기를 가졌던 국내 남자프로골프가 30일 랭스필드컵 제44회 한국PGA선수권(총상금 3억원)을 시작으로 본격적인 후반기 레이스에 돌입한다. 가장 관심이...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000082422
49,한국의 비경전남 보성 차밭싱그런 초록 세상,2001.08.29.,‘아니 벌써.’ 늦더위 땡볕 폭염에 가을은 생각할 엄두조차 못내는 이 때에 ‘가을 전어’라니. 한참 수족관을 들여다 보다 갯마을 횟집으로 들어갔다. 주인 김화자씨(46)는 전어를 다듬느라 눈길조차 주지 못했다....,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000082692
50,여행과수원 놀러가요인천근교 가볼만한 농장,2001.09.11.,북새통 피서지에서 바가지요금에 ‘핏대’를 올리는 동안 과실수들은 폭염을 견디며 차분하게 자신의 내면을 살찌워갔다. 그리고 이제 그 열매를 맺었다. 인천에서 출하되는 배와 포도 농장을 소개한다. ▽섬포도...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000084787
51,가이드28일피아노 인간극장,2001.11.27.,◆와 ⓔ멋진세상&lt;교양·MBC 오후7·25&gt; ‘신 비법을 찾아라’에서는 40도의 폭염을 피해 ‘쿠버페디’라는 지하 도시를 만든 호주인의 독특한 생활 방식을 소개한다. 이들은 천장에 뚫린 구멍을 통해 산소를 공급받아...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=020&aid=0000099833
52,여행태고의 적막이 깔린 아프리카 나미브 사막,2001.11.28.,거기에 한 낮의 폭염이란…. 표면이 섭씨 70도까지 달구어지는 고운 모래의 언덕 사구(砂丘·dune)를 걷노라면 밑창 두꺼운 트레킹화 바닥마저 달아올라 뜨겁다. 이런 극한의 땅에서 살아 남기란 쉽지 않을 터....,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000100072
53,씨네인터뷰불꽃튀는 눈빛으로 아시아 관객잡겠다,2002.01.17.,"두달 내내 폭염 속에서 촬영을 진행했다. 그들을 손님처럼, 가족처럼 대하는 게 내가 할 일이었다. ” 최민수는 ‘서울’을 시작으로 4월경 김승우 등과 공연한 SF 액션영화 ‘예스터데이’로 관객을 찾는다.",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=020&aid=0000107778
54,동아마라톤변호사 65명 우리도 달린다,2002.01.25.,"‘달변’의 모토가 “폭설 폭우 폭염에도 중단없이 뛴다”이다. ‘달변’은 올해 22명이 동아마라톤에 참가, 서울 도심을 맘껏 달리는 기쁨을 함께 할 예정이다. 이날 잠실대교까지 왕복 약 20여㎞를 달리며 땀을 흠뻑...",https://sports.news.naver.com/news.nhn?oid=020&aid=0000109490
55,월드컵 그때 그이야기제9회 멕시코대회 상,2002.04.25.,1970년 멕시코월드컵은 폭염과 고지대라는 악조건 속에서 치러졌다. 유치전에서 패한 아르헨티나는 칠레에 패해 지역 예선도 통과하지 못해 이중의 설움을 겪었다. 전 대회 우승국 잉글랜드와 개최국 멕시코는 자동출전....,https://sports.news.naver.com/news.nhn?oid=020&aid=0000126075
56,여자농구변연하박정은 코트가 좁다,2002.07.14.,전날 폭염 속에서 우리은행한새와 연장접전을 치러 체력이 떨어질 만도 했지만 현대는 김영옥이 3점슛 5개를 쏟아 붓고 강지숙이 든든하게 골밑에서 버텨 손쉬운 승리를 챙겼다. 수원〓전,https://sports.news.naver.com/news.nhn?oid=020&aid=0000140568
57,에어컨 발명 100주년 가정 보급률 80,2002.07.18.,이날 폭염소식을 전하던 CNN의 한 앵커는 “에어컨이 없었다면 숨막히는 더위를 도대체 어떻게 이겨내야 했을지 모르겠다”며 이를 발명한 윌리스하비랜드 캐리어(1876∼1950)에게 감사의 뜻을 표했다. 에어컨의 등장은...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000141486
58,폭염 사흘째수도권 정전사태,2002.07.29.,한편 28일 오전 11시40분경 이모씨(79)가 폭염 속에서 도봉산 등산로를오르다 갑자기 쓰려져 숨졌다. 29일 서울의 아침 최저기온은 27.3도로 올 들어 가장 높은 최저기온을 기록했다. 또 전국적으로 사흘째 열대야가...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000143303
59,독자편지홍경석대청댐 주변 조명시설 늘렸으면,2002.07.30.,연일 기승을 부리는 폭염 등쌀에 열대야 현상까지 겹쳐 밤잠 역시도 이루기 힘든 나날이다. 그래서 지난 주말 밤에는 견디다 못해 대청댐을 찾아갔다. 시원스러운 물줄기 덕에 더위도 증발되는 듯한 기분을 느낄 수 있어...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000143517
60,숨막히는 모스크바100년만의 폭염산불 이중고,2002.08.01.,모스크바가 사상 최악의 여름을 맞고 있다. 100년 만에 찾아온 무더위가 한달째 계속된 데다 도시 인근에서 끊임없이 일어난 크고 작은 산불로 지난달 30일부터 도시 전체가 연기로 뒤덮였다. 밤늦게까지 해가 지지 않는...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000143797
61,골프한희원 내일은 챔피언,2002.08.05.,기술이 아닌 정신력이 승부를 가른 것이다. 이번에도 섭씨 37도가 넘는 폭염은 이유가 되지 않는다. 김미현이 최종 18번홀 위기상황에서 보여준 집중력은 무더위를 잊게 할 정도로 눈부셨다.,https://sports.news.naver.com/news.nhn?oid=020&aid=0000144313
62,음악임동혁 데뷔음반건반위 흐르는 시냇물과 천둥소리,2002.08.06.,"폭염의 계절인 만큼, 물방울이 나뭇가지 끝으로 굴러떨어지는 듯 슈베르트의 청신한 서정을 느끼고 싶었기때문. ‘아-’ 자리를 함께 한 애호가들의 입에서 탄성이 터졌다. 잘 여문 옥수수알처럼, 미인의 환한 웃음 속에...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000144656
63,속출하는 기상이변재앙은 계속된다,2002.09.04.,"기상청에 따르면 이 기간중 홍수 한파 가뭄 폭염 폭설 해일 등 55건의 기상이변이 일어나 세계적으로 7만8000여명이 사망했다. 이재민은 350만여명, 재산 피해는 55억달러에 이르렀다. 올해 역시 5월부터 약한 엘니뇨...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000149488
64,제3세계 봉사 한국의 우먼파워폭염과 싸우며 돼지치고,2002.12.08.,"《외교통상부 산하 한국국제협력단(KOIKA·총재 김석현·koica.or.kr)이 세계의 벽촌에 한국인 자원봉사자들을 보낸 지 올해로 12년째다. 그동안 1511명의 자원봉사자들이 아시아, 아프리카, 남미의 오지에서 온몸으로 인류애를...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000166325
65,충북대청호 물 반 빙어 반어획량 작년 5배,2002.12.18.,대청호 빙어는 1982년 충북 제천 의림지에 서식하는 빙어의 수정란을 이식 번식시킨 것으로 몸집이 크고 맛이 좋아 미식가들로부터 인기를 끌어 왔으나 1997년 여름 극심한 가뭄과 폭염으로 집단 폐사한 뒤...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000168380
66,이라크탈출행렬 10군인관리도 끼어들어,2003.04.06.,"41도의 폭염 속에 이어진 피란 행렬에는 이라크군 병사들과 군 트럭들도 있었으며 집기와 이부자리, 냄비 등을 가득 실은 차량 행렬이 10㎞ 가까이 꼬리를 물고 밤늦게까지 이어졌다. 집권 바트당원들과 이라크 관리들이...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000181630
