,title,date,contents,link
19,6일까지 전국 비열대야현상 5일까지 계속,2000.07.04.,"5일에는 제주지방을 제외한 전국이 오후 한때 구름이 많고 아침에 짙은안개가 끼겠으며 아침 최저기온이 20∼23도, 낮 최고기온이 26∼33도를 기록하는 등 무더위가 이어질 것으로 보인다. 4일에도 중국 대륙의...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000014319
20,건강헬스 인 뉴스아이 땡볕서 30분이상 뛰놀면 위험,2000.07.04.,무더위로 건강에 적신호가 켜졌다. 요즘처럼 무더위가 계속될 때는 땀을 통해 수분이 많이 빠져나가기 때문에 틈틈이 시원한 곳에서 쉬고 물을 많이 먹어야 한다. 특히 아이들은 더위를 잊고 놀다 ‘열실신’과...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000014309
21,읽기1 환경스페셜 곤충의 사생활 엿보기,2000.07.04.,"적이 나타나면 특유의 노린내를 피우고 날개짓으로 한낮의 무더위를 식혀준다. 특히 ‘곤충…’은 습지에서 서식하는 야행성 희귀 곤충인 물장군의 생태를 최초로 카메라에 담는데 성공, 자신의 몸을 물에 적셔...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=020&aid=0000014359
22,중동유럽 살인 더위 신음,2000.07.04.,▽아시아〓일본은 33도가 넘는 무더위가 일주일째 계속되면서 도카이도(東海道)의 신칸센(新幹線) 운행이 일시 중단되고 주민 32명이 일사병으로 쓰러지는 등 피해가 잇따르고 있다. 아프가니스탄 북부에서는 50도를...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000014377
23,오늘의 날씨6일장마 꼼짝마 무더위 맹위,2000.07.05.,장마전선은 계속 제주도 남쪽해상에 자리잡고 전국이 구름 조금. 오후 한때 구름많고 소나기가 오는 곳이 있겠음. m�Hm�H�[,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000014640
24,마른 장마 찜통 더위 계속11일께 비온뒤 한풀꺾일듯,2000.07.05.,당초 6일경 무더위가 한풀 꺾일 것으로 예상했던 기상청은 5일 “중국대륙의 열대기단과 동해상의 해양성 한대기단이 예상 밖으로 활성화되면서 장마전선의 북상을 막고 있다”며 “10일경까지 무더위가...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000014668
25,새로 나왔어요허브 티셔츠,2000.07.05.,"02-450-9400 ■더블클리어 세트 무더위와 자외선으로 인한 피부 트러블 집중케어 화장품. ‘데이클리어’는 여드름 뾰루지를 감춰주고, ‘나이트클리어’는 밤새 자는 동안 원인균을 제거해 건강한 피부로...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000014675
26,여름철 건강식보양식 드시고 더위 이기세요,2000.07.05.,"무더위로 체력이 떨어지고 입맛도 없어지는 요즘, 백화점과 할인점들은여름철 보양식과 별미식품을 앞다투어 내놓았다. 신세계백화점은 영계와 수삼 등을 대나무통에 넣은 대나무삼계탕과 동충하초 황기 등을...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000014676
27,서울 342도5일째 가마솥더위,2000.07.06.,대신 장마전선의 위 축을 이루는 중국내륙의 대륙성 열대기단이 활성화돼 그 영향권에 있는 전국 대부분의 지방에서 낮 최고기온이 30도를 넘는무더위가 이어지고 있다는 것이다. 기상청은 “장마전선이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000014778
28,인터뷰 안용섭 한전 급전운영부장,2000.07.06.,예년에 비해 무더위가 빨리 찾아와서 전력수요가 많이 늘었어요. 냉방기 사용이 급증한 때문이죠. 5일의 그래프를 보아도 냉방부하 비중을 알 수 있다. 아침에는 2900만㎾에 머물렀던 전력수요는 출근시간 이후 늘기...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000014822
29,에어컨 동났다 불볕더위에 재고 바닥,2000.07.07.,7일 관련 업계에 따르면 올해 국내 에어컨 시장 규모는 갑작스러운 무더위와 경기 회복 등의 영향으로... LG전자 관계자는 “요즘 같은 무더위가 계속된다면 올해 에어컨 판매는외환위기 이전인 97년 수준을 능가하는...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000015016
30,프로야구삼성 무더위속 11경기무패 행진,2000.07.07.,“도무지 질 것 같지가 않다. ” 연승을 달리고 있는 팀의 선수들이 한결같이 하는 얘기다. 요즘 삼성 덕아웃 분위기가 바로 그렇다. 투수가 불안하면 방망이가 살려주고 타선이 침묵하면 마운드가 받쳐준다. 이게...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000015149
31,부산경남울산 기업체 더위와 전쟁아이디어 만발,2000.07.10.,낮 최고기온이 30도를 넘는 무더위가 계속되면서 울산지역 업체들이 갖가지 ‘더위 퇴치방안’을 마련해 시행 중이다. 현대자동차 울산공장은 5일부터 현장에 근무하는 사원들을 대상으로 하루 평균 2만3000개...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000015366
32,연구원출신 창업 유제인씨 돕겠다는 사람 너무 믿지 마세요,2000.07.10.,ENE시스템의 유제인사장(47)은 무더위가 찾아오면 더욱 바빠진다. 이 회사는 국내 최초로 캡슐형 빙축열 냉방시스템을 개발한 업체.값싼 심야전력으로 밤에 냉동기를 운전해 얼음을 만들어 다음날 주간에 얼음을 녹여...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000015499
33,영화휴가철 신작 봇물 비디오 삼매경,2000.07.10.,무더위가 기승을 부려도 본격 휴가철이 시작되지 않은 이맘 때가 되면 비디오 대여점을 찾는 발길이 부쩍... ‘스크림’시리즈의 완결편 ‘스크림3’도 무더위를 식혀줄 호러영화. ▼액션▼ 대여점에서 가장 인기있는...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=020&aid=0000015542
34,오늘의 날씨13일돌아온 무더위장마는 피서중,2000.07.12.,전국이 고기압의 가장자리에 들겠으나 제주도지방은 남해상을 지나는 기압골의 영향을 점차 받겠다. 전국이 구름 조금. 곳에 따라 소나기.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000015891
35,오늘의 날씨13일돌아온 무더위 장마는 피서중,2000.07.12.,중부지방은 고기압의 가장자리에 들겠으나 제주도 및 남부지방은 남해상에 형성되는 장마전선의 영향을 점차 받겠다. 중부지방은 가끔 구름 많고 한때 소나기.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000016039
36,음료주류 특집스포츠음료 컬러마케팅 열기,2000.07.14.,스포츠 음료는 무더위가 지나간 뒤 올림픽 시즌이 다가오면 젊은층 사이에서 더 많은 각광을 받기 때문에 스포츠 음료에 대한 판촉활동은 전통브랜드인 ‘칠성사이다’와 건강음료인 ‘별미별곡’ 등을 동시에...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000016451
37,음료주류 특집라거카스연합군 하이트에 도전장,2000.07.14.,무더위가 기승을 부리는 여름철은 맥주의 계절. 지난해말 오비라거가 카스맥주를 인수함에 따라 맥주시장이 6년만에 ‘하이트와 오비라거+카스맥주’의 양대 구도로 나뉜 뒤 시장점유율 경쟁은더욱 치열해졌다. 하이트...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000016453
38,섹션인터넷방송 하이라이트,2000.07.16.,"여름철 무더위에 지친 시청자들의 원기를 보강해 줄 스태미나 요리, 고추 크림 소스가 있는 안심 더덕구이를 만들어 본다. 채끝살, 더덕, 간장, 밀가루, 전분, 밥, 소금, 후추, 생크림, 고추기름, 버터 등의...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=020&aid=0000016602
39,수영으로 무더위 탈출수영복물안경에 숨겨진 기술,2000.07.19.,무더위에 짜증난 사람들은 하루에도 수십번 물 속에 풍덩 빠져들고 싶다. 시원한 물살을 가르다 보면 뜨거운 태양 빛도 친구처럼 느껴지기 때문일까. 수영하면 가장 먼저 떠오르는 것이 화려한 수영복 물결. 사실...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000017151
40,골프그늘집중가회원권 꾸준한 상승,2000.07.20.,8월31일까지 주중회원에게도 정회권과 똑같은 대우를 해주고 우대권을 배포해 회원이 추천하는 비회원에게도 회원대우를 해주기로 했다. 전코스에서 카트를 이용해 무더위 라운딩이 부담없다고. ysahn@donga.com,https://sports.news.naver.com/news.nhn?oid=020&aid=0000017297
41,옥션복날음식 인터넷 경매,2000.07.20.,무더위로 지치기 쉬운 여름철. 떨어진 원기를 북돋아주는 자양식품이 인터넷경매에 등장했다. 인터넷경매사이트 옥션(www.auction.co.kr)은 21일 중복을 맞아 삼계탕우족 소꼬리 가물치 장어 홍삼 녹용 등 건강식품...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=020&aid=0000017463
42,집중호우 왜 생기나고온다습 고기압 위로 찬 공기 유입,2000.07.23.,원래 7월 중순경 장마전선이 북상하고 나면 한반도는 북태평양고기압의영향권에 들어 무더위가 계속되기 마련인데 올해에는 북태평양고기압이 확장되지 못하고 불안정한 모습을 보여 대륙에서 형성된 찬 기단이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=020&aid=0000017819
43,수도권서울 항공방역소독 실시,2000.07.23.,서울시는 계속되는 무더위로 예년보다 일찍 일본뇌염 모기가 발견됨에 따라 25일부터 12일간 소방방재본부 헬기를 이용해 항공방역소독을 실시하기로 했다. 항공방역소독은 방역차량이 운행하기 어려운 고지대와...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000017839
44,집중호우 끝30일까지 무더위소나기,2000.07.24.,"30일까지는 무더위에 구름이 많이 끼고 가끔 소나기가 내리는 날씨가 이어질 것이라는 것이 기상청의 전망이다. 25일 아침 최저기온은 20∼23도, 낮 최고기온은 27∼31도로 예상된다. sya@donga.com",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000017972
45,오주석의 옛그림 읽기김수철의 하경산수도,2000.07.25.,무더위 끝에 몰아친 시원한 장대비로 산과 물이 세수하고 말쑥한 얼굴을 내비친다. 티끌 한 점 없다. 저 맑은 하늘과 드넓은 호수가 두 눈 가득히 다가온다. 그림 속 조각배와 강가의 작은 집을 바라본다. 깨끗하고 밋밋하고...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000018215
46,이슈추적 공백 한달진흙탕 싸움 끝이 없다,2000.07.28.,요즘 같은 무더위에 어딘지도 모르는 위치를 물어 물어 아기를 업고 갈 생각을 하니 까마득하다”고 하소연했다. 한달째 계속되고 있는 국민건강보험공단 사회보험노조(구 지역의보노조) 파업 사태의 끝이 보이지...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000018767
47,아침을 열며임의진사랑을 뿜어내는 부채바람,2000.07.30.,다른 부채 하나는 모악산 시인 박남준형이 무더위를 잘 나라고 보내온 것이다. 직접 그린 그림까지 있어 더위를 날리는 노릇만 하는 게 아니라 볼거리까지 제공하는 부채다. 이들 부채로 나는 꿀잠을 자는 아이에게...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000018891
48,부동산시황 전세금 오름세 뚜렷,2000.07.30.,"서울 아파트값이 한여름 무더위속 상승행진을 지속하고 있는 가운데 수도권 아파트값은 매매, 전세 모두 소폭의 오름세를 기록했다. 특히 전세금은 2주전에 비해 오름세가 뚜렷해지고 있어 전세 수요자들을...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000019008
49,뉴스브리핑아기동물들 귀염잔치,2000.07.31.,경기 용인시 에버랜드 동물원의 아기동물들이 한여름 무더위 속에 동물원을 찾은 어린 손님들에게 귀염잔치를 벌여 잠시나마 무더위를 식혀주고있다. 5월 중순 아빠사자 사룡이와 엄마 호랑이 유숙이로부터 태어난...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000019108
50,콘서트박혜경리아 46일 동시에 콘서트 열어,2000.07.31.,리아는 지난 1년간 매니저와의 불화로 여름 무더위 만큼 짜증스러웠던 게 사실. 최근 내놓은 4.5집은 분위기를 스스로 바꾸기 위해 발표한 음반으로 절제된 저음과 곡해석으로 한층 달라졌다는 평가를 듣는다. 이번...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000019122
51,여름을 서늘하게 하는 타워형 놀이기구,2000.08.02.,한여름 무더위를 말끔히 씻어내리는 놀이기구죠.” 최근 서울랜드 롯데월드 등 놀이공원에 잇달아 등장해 인기몰이에 나선타워형 놀이기구가 여름철의 새로운 놀이기구로 주목받고 있다. 무더위를 잊게 해줄 새로운...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000019330
52,의약분업 이틀째환자불편 여전하다,2000.08.02.,"위궤양으로 이대목동병원을 찾은 정동수씨(31)는 “무더위 속에 약을 사려고 약국 2, 3곳을 돌아다녔다”며 “약 처방과 조제과정을 완전 전산화하고 의약품 택배시스템을 활성화해서 불편을 줄여줬으면 좋겠다”고...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000019349
53,부동산미래 첨단주택 미리 보세요대우 휴먼페이스,2000.08.03.,‘미래 첨단 주택을 구경하며 무더위를 식힌다. ’ 대우건설이 서울역 앞 연세빌딩 1층에 꾸며 놓은... 기도 하지만 아리따운 도우미의 친절한 안내와 빵빵한 냉방시스템으로 한여름 무더위를 날려보낼 수 있어 더욱...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000019495
54,새영화해변으로 가다 20대 주인공들의 슬래셔 무비,2000.08.03.,둘 다 올 여름 무더위에 지친 관객을 노린 한국 공포영화인데다 20대 초반의 주인공들이 차례로 난도질 당하는 ‘슬래셔 무비(Slasher Movie)’의 형식을 좇고 있기 때문. 비슷해 보이지만 변별점을 찾자면 ‘해변으로...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=020&aid=0000019542
55,가족반 해병캠프온가족이 자신감 얻었어요,2000.08.08.,군인도 탈진하기 쉬운 무더위에 김씨 가족이 이처럼 고달픈 유격훈련을지원한 까닭은 어디에 있을까? 김씨는 “어려운 일이 닥쳤을 때 이를 이겨낼 수 있는 자신감을 얻기 위한 모험을 이번 여름에 한번 해보자고 가족...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000020290
56,건강부부연인끼리 함께하는 스트레칭,2000.08.08.,특히 대학수학능력시험을 석 달 남짓 앞두고 무더위 속에서 공부해야 하는 수험생은 과격한 운동보다 스트레칭으로 컨디션을 조절하는 것이 좋다. 이번에 소개하는 스트레칭은 둘이서 함께 하는 것. 한 자세에서 숨을...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000020349
57,전역 기상재해 몸살산불무더위물난리 고통,2000.08.17.,"미국전역이 기상재해로 최악의 여름을 맞고 있다. 지난 5월부터 시작된 서부지역의 고온현상이 가뭄과 대형 산불로 이어지면서 13개주 80여지역에서 산불이 발생, 지금까지 450만 에이커의 삼림과 초원이 불타고...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000021755
58,음식무더위 씻는 시원한 맥주 한잔,2000.08.18.,찌는 듯한 한낮의 무더위가 사그라들 무렵. 퇴근길 맥주집에 들러 마시는 흰 거품 가득 한 황금빛 맥주 한잔. 더위가 날아간다. 이런 맥주도 알고 마시면 더 맛이 있다. 몇 년전까지만 해도 맥주집마다 판매하는...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000022038
59,축구한일소년대회한국팀 모두 1위 순항,2000.08.20.,○…대회조직위원회측은 대회기간중 기온이 34-5도를 오르내리는 무더위가 계속되자 어린 선수들의 건강보호를 위해 전반 10분과 후반 10분에 급수타임 을 갖도록 배려하는 등 선수들의 편의에 최선을 다하는 모습....,https://sports.news.naver.com/news.nhn?oid=020&aid=0000022139
60,독자편지서재균공중전화직원 친절에 흐믓,2000.08.21.,사과문과 함께 4800원 가량의 잔액이 들어있는 전화카드가 우편으로 배달됐다. 공중전화 담당직원의 진심에서 우러나온 친절이 무더위를 시원하게 식혀주는 한줄기 소나기처럼 느껴졌다. 서재균(자영업·서울 중구 저동),https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000022317
61,쇼핑베개속옷도 맞춰드립니다,2000.08.23.,(031―779―3300)의 ‘로프티 맞춤베개코너’에서는 쾌면 소재를 이용해 체형 및 수면습관에 맞춰 베개를 만들어준다. 막바지무더위로 밤잠을 설치는 요즘 특히 인기. 높이측정베개가 11만∼16만5000원. yc97@donga.com,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000022858
62,한국선수단이봉주 30까진 이 악물고 따라붙어라,2000.09.29.,결국 무더위와 난코스에 강한 스페인 포르투갈 선수들을 경계해야 한다. 마라톤 마지막 구간을 14분대에 달리는 ‘스퍼트의 화신’ 포르투갈의 안토니오 핀토(34·2시간6분36초)와 스페인의 아벨 안톤(38·2시간7분57초)...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000028607
63,한국탐사대 실크로드 1만6560km 자전거횡단 성공,2000.10.09.,"탐사대는 횡단과정에서 무더위, 피로 누적, 피부 화상, 자전거 추돌에 따른 타박상, 현지인들과의 마찰 등 많은 어려움을 겪기도 했으나 이를 잘 극복해 대장정을 성공으로 이끌었다. 최씨는 “히말라야산맥을...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000029879
64,화제의 책유물은 스스로 말하지 않는다,2000.10.13.,"무더위와 피로감이 한양대 발굴단을 짓눌렀다. 그런 어느날, 한 발굴단원의 삽 끝에 무언가가 걸리는 듯한 촉감이 전해왔다. 심상치 않음을 느꼈다. 삽을 집어 던지고 꽃삽으로 조심스레 흙을 걷어냈다. 나무조각이었다....",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000030560
65,롯데칠성 매출 20년만에 롯데제과 추월,2000.12.26.,롯데칠성 관계자는 “올해 무더위가 예년보다 보름 이상 일찍 찾아오면서 음료제품의 판매가 전년에 비해 20% 이상 늘어난 데다 ‘2% 부족할 때’가 판매호조를 보이며 이달 초까지 1700억원의 매출을 올려 높은...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000040882
66,문화가 흐르는 한자천의무봉,2001.01.15.,그러나 무더위 때문이 잠이 오질 않았다. 뒤척이는 가운데 시간이 흘러 어느덧 달이 中天에 와 있었다. 그래도 잠은 오지 않고 별만 헤고 있는데 아득한 하늘 저쪽 모퉁이에서별안간 어떤 물체가 나타났다. 마치 구름이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000043592
67,테니스호주오픈윌리엄스자매 8강서 맞붙겠네,2001.01.20.,힝기스와 라자노의 경기에서는 무더위 때문에 심판이 예외적으로 잠시 휴식 시간을주기도 했다. 힘 좋기로 소문난 윌리엄스 자매의 언니인 비너스는 최고 시속 190㎞를넘는 강서브로 8개의 에이스를 낚으며 데니사...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000044544
68,수도권탑골공원 부근에 노인복지센터,2001.02.11.,시 관계자는 “냉난방시설을 갖춰 그동안 탑골공원을 이용하던 노인들이 추위에 떨거나 무더위로 고생하지 않게 됐다”며 “노인들이 필요로 하는 다양한 프로그램을 운영할 계획”이라고 말했다. ysh1005@donga.com,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000047429
