,title,date,contents,link
10,남부 폭우 수백명 사망 주택 3만채 파손,2005.06.04.,밝힌 데다 일부 지역에선 아직도 비가 내리고 있어 피해는 더욱 늘어날 것으로 보인다. 한편 인도와 방글라데시 네팔에서 혹서로 지난 2주일간 100여 명이 사망하는 등 인명피해가 급증하고 있다. 베이징·다카=외신 종합,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&oid=020&aid=0000302089
11,백두대간 즈려밟기점봉산대청봉7남설악 단풍 트레킹,2005.10.14.,"한여름 혹서를 피해 잠시 쉰 산길 여행은 가을을 맞아 단풍 고이 물든 설악으로 향한다. 단풍 진 설악으로 접어든 ‘백두대간 즈려밟기’는 대간 아래의 작은 계곡, 흘림골(한계령 밑 강원 양양군)로 찾아들어 기묘한...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000319402
12,선난후이 옛말 시장서 과 품질경쟁 안심못해,2007.11.03.,"[동아일보] 《■장면 1-머뭇거리는 한국 기업 미국 국방부는 사막의 모래바람이나 빗속, 혹한·혹서 지역 등에서도 사용할 수 있는 이른바 ‘견고화 노트북’을 장병들에게 보급하기로 하고 납품업체 물색에 나섰다....",http://www.donga.com/fbin/output?n=200711030116
13,북링크온난화 대책 비용만큼 효과 있을까,2008.07.19.,그런데 1860년 이래 지금까지 해수면이 약 30cm 높아졌지만 그로 인해 대단한 사태가 벌어지지는 않았다. ” “유럽 전체에서 매년 혹한(酷寒)으로 사망하는 사람은 혹서(酷暑)로 사망하는 사람보다 7배 이상 많다....,http://www.donga.com/fbin/output?n=200807190076
14,봇물 터진 저탄소 녹색행사 아이디어,2008.09.03.,"실내 행사 때에는 적정 실내온도(겨울은 20도 이하, 여름은 26∼28도)를 유지하고, 혹서·혹한기는 피해 냉난방을 최소화하는 게 좋다. 자연 채광을 이용해 조명 사용을 줄이고, 전기기구는 친환경 제품이나 고효율 등급...",http://www.donga.com/fbin/output?n=200809030085
15,한자 이야기581,2008.12.30.,避暑(피서)는 더위를 피하는 일이고 酷暑(혹서)는 혹독한 더위이다. 部署(부서)처럼 관청 또는 배치하다의 뜻인 署(서)와는 전혀 다르다. 署(서)는 계통성이 있다는 의미에서 그물인 망(망)의 변형인 망(망)을 의미요소로...,http://www.donga.com/fbin/output?n=200812300081
16,제주 기후변화에 가장 취약 북한은 35가 재해 무방비,2009.03.04.,"유 연구원은 “섬과 해안지역은 가뭄과 혹서, 호우 같은 극한 기후에 노출될 때 대처능력이 떨어진다. 반면에 수도권과 대도시는 경제력이 높아 극한 기후에 노출돼도 이에 대응하고 복구할 적응력이 뒷받침돼 취약도가...",http://www.donga.com/fbin/output?n=200903040066
17,한국제품  조달시장서 예상밖 호평,2009.06.22.,사막의 모래바람속이나 혹한·혹서 지역에서도 사용할 수 있다고 해 미국 국방부에 납품되며 화제를 모으고 있는 일본제 '견고화 노트북'은 사실 한국의 중소업체가 납품 계약 직전까지 갔다가 물러선 대형 납품...,http://www.donga.com/fbin/output?n=200906220048
18,자민당 거물들 미녀자객에 추풍낙엽 악몽이 현실로,2009.08.31.,"이번 총선거는 전후 사실상 첫 정권교체라는 기록 외에도 107년 만의 혹서투표, 전후 최장 선거운동 등 숱한... 올여름은 전국에 걸쳐 장마가 오래 지속되는 등 이상기상 현상이 있었지만 혹서기간의 유세는 간단치 않은...",http://news.donga.com/3/all/20090831/8773416/1
19,커버스토리와인 산지  보르도 내파밸리는 지금 신의 물방울 익는 소리,2010.10.22.,“포도원에 부는 서풍과 지롱드 강의 물은 겨울의 혹한과 여름의 혹서를 누그러뜨립니다. 일조량과 강우량도 적절해 훌륭한 와인이 만들어집니다. ” 메도크 와인의 진가는 1855년 제정된 ‘그랑 크뤼 클라세’라는 유명...,http://news.donga.com/3/all/20101021/32026841/1
20,오일쇼크보다 무서운 식량쇼크 닥친다,2010.10.22.,"가뭄과 폭우, 혹한과 혹서가 미국, 호주, 남미, 러시아, 중국 등 세계의 곡창지대를 덮치고 있다. 옥수수와 밀의 세계적 주산지인 미국 중서부 대평원은 긴 가뭄으로 고통받고 있다. 밀과 사탕수수 재배지가 몰려있는...",http://news.donga.com/3/all/20110205/34599267/1
21,실크로드와 둔황 특별전1600년 세월의 무게에 스러져가는 불국토,2011.03.11.,주로 5세기 무렵부터 개착되기 시작한 이 석굴사원들은 겨울의 혹한과 여름의 혹서를 피할 수 있고 내구성이 뛰어나 사막과 같은 건조지대의 풍토조건에 적합한 사원양식으로 발전하였다. 석굴사원은 인도 데칸 고원의...,http://news.donga.com/3/all/20110311/35485617/1
22,빈라덴 사살 네이비실 팀6,2011.03.11.,"특히 ‘지옥의 주(hell week)’라고 불리는 1주일 동안 네이비실 지원자들은 딱 4시간의 수면시간만 주어진 채 얼음장보다 더 추운 물속에서 헤엄쳐 나와야 하며, 혹서(酷暑)의 사막을 달리고 또 달려야 한다. 지원자의 80...",http://news.donga.com/3/all/20110505/36969554/1
23,325도 이상일 땐 점심시간 1시간 연장,2011.03.11.,조선소는 대부분 혹서기에 문을 닫고 휴가를 떠나지만 이달 말이나 다음 달 초로 인도일이 정해져 있는... 조선소는 대부분 혹서기 기온에 따라 작업시간을 탄력적으로 조절해 직원들이 휴식을 취할 수 있도록 하고 있다....,http://news.donga.com/3/all/20120726/48090619/1
24,횡설수설정성희40도 더위,2011.03.11.,‘10대 혹서 지역’으로 발표했다. 영화배우 톰 크루즈가 ‘미션 임파서블2’에서 맨손으로 암벽등반을 하는... 포린폴리시는 10대 혹서 지역 가운데 루트 사막을 제외한 지역에서는 상당수 인구가 거주하며 활발한 경제...,http://news.donga.com/3/all/20120803/48299568/1
25,세계에 이런 시장이 뜬다장수영8뉴질랜드 농기자재 시장을 노려라,2011.03.11.,뉴질랜드 목축업은 혹한이나 혹서의 기후가 없어서 대부분 가축을 1년 내내 방목으로 사육할 수 있는 저비용 구조로 농가의 경쟁력이 쉽게 확보된다. 나무의 발육 속도가 빨라 임업의 경쟁력도 높다. 높은 경쟁력을...,http://news.donga.com/3/all/20121010/49983933/1
26,현대기아차 차세대 엔진 우리가 선도할 것,2012.10.23.,개발 ▲혹한·혹서 등의 지역적 기후 특성과 관계없이 안정적인 성능을 발휘하는 엔진 출시 등을 통해 글로벌 판매 확대에 힘을 쏟을 계획이다. 이어 진행된 ‘2012 현대기아 국제 파워트레인 컨퍼런스’에서는...,http://news.donga.com/3/all/20121023/50317167/2
27,기고방병국전력대란 이길 또 하나의 무기 ,2012.10.23.,지구온난화로 혹서와 혹한이 반복되는 이상 기후가 심해지는 추세인 데다 냉·온열기의 수요가 늘어남에 따라 전력수요도 계속 증가하고 있기 때문이다. 이런 상황에서 절전 방법에 대한 관심은 더욱 높아질 수밖에...,http://news.donga.com/3/all/20121119/50940261/1
28,함께가는 기업들연탄 나누고 도시체험행사 운영 이웃 향한 따뜻한 사랑 이어간다,2012.11.26.,석유공사는 이 같은 활동을 혹서·혹한기를 제외하고 토요일 등을 이용해 2010년부터 수시로 열고 있으며 비축지사 인근 지역사회에 실질적인 도움이 될 수 있도록 편성한다고 밝혔다. 공헌 활동은 물품 전달에 한정돼...,http://news.donga.com/3/all/20121124/51074001/1
29,lose p치익 살충제도 한류 바람,2012.11.26.,"최근 3, 4년간 혹서 등 이상기후로 살충제 시장이 침체기를 겪었지만 지난해 처음으로 전년 대비 매출이 5% 늘어나는 등 성과가 나타나기 시작했다. 필리핀 등에 첫 수출을 했고 중동과 북아프리카 등 살충제에 대한...",http://news.donga.com/3/all/20130519/55259692/1
30,올레길과 밥차가 살린 시장화요일엔 사랑을 퍼드려요,2012.11.26.,혹서·혹한기를 빼고 연간 8개월간 운영되며 전국적으로 25대의 밥차가 활동 중이다. 서귀포매일올레시장에서 밥차가 열리는 날에는 시장 인근에 사는 70대 이상 노인과 상인 등 250여 명이 몰려들어 시장 분위기가 후끈...,http://news.donga.com/3/all/20130909/57561802/1
31,르포내 아들 간 군대는 안전한가 그리고 강한가,2014.08.18.,"한 병사는 “먹어도, 먹어도 배가 고프다”면서 “혹한과 혹서의 날씨, 반복되는 일상의 지루함, 배고픔을 GOP의 3대 적(敵)” 으로 꼽았다. 최전방 부대는 보급이 상대적으로 좋은 편이다. 라면, 빵 등 부식도 넉넉하게...",http://news.donga.com/3/all/20140818/65813810/1
32,수도권서울역 고가 녹색 공원 생존엔 적색,2014.08.18.,"높이 17m 공원에서 벌어질 수 있는 자살 및 시위 대책, 고가의 특성상 발생하는 여름 혹서와 겨울 혹한 문제도 남는다. 설계를 꼭 국제공모로 해야 하느냐는 지적도 나온다. 서울시 도로관리과 관계자는 “주민과...",http://news.donga.com/3/all/20140925/66695430/1
33,21세기 핏빛 인구이동,2014.10.21.,실제 미국에서 혹한이나 혹서가 찾아오면 혼자 사는 흑인 노인의 사망률이 급증하는 반면 히스패닉 노인은 이웃의 도움으로 큰 피해를 보지 않는다고 합니다. 미국 백인 주류계층이 오바마 행정부의 이민법 개정에...,http://blog.donga.com/confetti/archives/2933
34,초대석끔찍한 근로환경은 옛말 청년들 중동 도전 겁먹지 말라,2014.10.21.,그는 사진 속 호텔을 가리키며 “섭씨 55도를 넘나드는 혹서(酷暑)보다 가난이 더 무서워 하루에 12시간씩 일하며 지은 자식 같은 호텔”이라고 말했다. 1973년 한양주택개발로 출발한 한양은 1976년 해외 건설사업에...,http://news.donga.com/3/all/20150413/70665274/1
35,시론최승일가뭄 근본 대책을 논의할 때다,2014.10.21.,"최근 전 세계가 홍수와 가뭄, 폭염과 혹서 등의 이상기후로 많은 피해를 입고 있다. 우리나라에도 지금까지 오랜 기간 경험해 온 것과는 다른 기후가 대두하고 있다. 가뭄도 이런 이상기후의 한 단편이라는 관측도...",http://news.donga.com/3/all/20150622/72032377/1
36,미르의 전설2 더위를 잊는 여름맞이 이벤트 진행,2015.07.15.,"아울러 와이디온라인은 몬스터를 사냥하는 게이머에게 '혹서증서'를 지급한다. '혹서증서'는 모든 몬스터를 통해 얻을 수 있고, 이벤트 종료 전까지 획득한 '혹서증서'의 개수에 따라 게이머는 기본 물약 아이템부터...",http://game.donga.com/80570/
37,미국 잡으러 왔소 사막서 몸 만드는 침묵의 검투사,2015.07.15.,"○ 혹한, 혹서 지역 오가며 10만 마일 시험주행 전문 드라이버가 시속 80km 이상의 속도에서 브레이크를... 제네시스 EQ900은 CPG 외에도 평균 기온이 섭씨 49도까지 오르는 데스밸리의 혹서 지역과 알래스카의 혹한...",http://news.donga.com/3/all/20151122/74953226/1
38,르포제네시스 900 탄생의 요람 모하비시험장을 가다,2015.11.24.,부품들이 혹서의 환경에서 파손되는 정도를 측정하는 ‘재료환경시험’ 등을 수행한다. 이곳은 여름에는... 시험장 북쪽의 ‘데쓰밸리(Death Valley)’는 세계 완성차 업체들이 혹서의 자연환경에서 차량 내구성능을...,http://car.donga.com/3/all/20151124/74984662/3
39,팝 즐겨 듣고 드라마 응팔도 다 봤어요,2015.11.24.,또 2013년에 나온 에어컨 ‘타이탄 빅2’는 섭씨 60도 이상의 혹서에도 견딜 수 있는 ‘열대 컴프레서(공기압축기)’를 장착해 호평을 받았다. 김승호 주이란 한국대사는 “이란에 진출하려는 기업들은 이란의 문화적...,http://news.donga.com/3/all/20160126/76127750/1
40,이란 기회의 땅이 열렸다한반도 75배 중동 최대시장 잡아라 이란 진출 파란불,2016.02.04.,이 제품은 60도 이상 혹서에도 견딜 수 있는 ‘열대 컴프레서’를 장착했다. 극도의 고온에 의한 컴프레서의 과잉 압력을 낮춰주는 기능으로 뜨거운 외부 열기에도 멈추지 않고 작동 가능하다. 이란 국영...,http://news.donga.com/3/all/20160203/76289313/1
41,국민의당 전기요금 누진제 개선 여론 폭발 직전소통 외면 별나라 정권,2016.08.09.,"그는 “수 일째 37,8도를 오르내리는 기록적인 혹서는 에어컨을 사용하지 않으면 일상적인 생활이 불가한 주거환경으로 서민들을 내몰고 있다”고 주장하며 “한전은 전체 전기사용량의 과반이 넘는 산업용 전기를...",http://news.donga.com/3/all/20160809/79651589/2
42,이상곤의 실록한의학폭염에 시달린 영조 말 분변 말려서 끓인 마분차를 마신 까닭,2016.08.09.,영조가 지목한 원인은 혹서를 피하려고 탐닉한 차가운 음료와 과일이었다. 승정원일기는 온산보중(溫散補中)... 혹서에도 찬 음료와 빙과류를 탐닉하지 않아야 건강한 여름 나기를 할 수 있다. 코와 목덜미로 파고드는...,http://news.donga.com/3/all/20160822/79899424/1
43,신문과 놀자주니어를 위한 칼럼 따라잡기기막힌 기상청장 기후변화가 이렇게 빨리 닥칠 줄 몰랐다,2016.08.09.,"① 강추위 ② 무더위 ③ 혹한 ④ 혹서 2. 다음 중 기상청의 업무가 아닌 것을 고르세요. ① 날씨 예보 ② 날씨 관측 ③ 교통상황 안내 3. ‘㉡온실가스’는 주로 자동차나 공장의 매연에서 발생하는 이산화탄소, 메탄 등을...",http://news.donga.com/3/all/20160907/80174277/1
44,드론 품질검증 한국 표준 나왔다,2016.08.09.,"내환경 시험은 드론이 혹한이나 혹서, 강한 바람 등의 극한 환경에서 얼마나 안정적으로 동작하는지 알아보는 시험이다. 낙하 시험, 저온 시험, 태양광 시험, 먼지 날림 시험, 습도 시험 등 7개 항목에 걸쳐 검증한다. 이...",http://news.donga.com/3/all/20170123/82560170/1
45,기아차 고성능 스포츠카 스팅어 혹한기 테스트 공개,2017.02.22.,남양연구소에서 진행된 시험의 대표적 예로 스팅어는 직경 8.4m 팬이 일으키는 시속 200km의 바람을 맞으며 고속주행시 차가 받는 영향을 확인하는 풍동시험과 영하 35도부터 영상 50도까지 오르내리는 혹한 및 혹서지역...,http://bizn.donga.com/car/3/all/20170222/83002399/2
46,동시다발 폭염 불덩이 지구,2017.02.22.,서부 개척시대 골드러시 당시 황금을 찾아 서부로 향하던 사람들이 더위로 죽을 만큼 고생을 했다는 ‘죽음의 계곡’ 데스밸리는 미국의 대표적인 혹서지대다. 이날 캘리포니아주 코첼라밸리와 팜스프링스도 각각...,http://news.donga.com/3/all/20180726/91222795/1
47,더위 이기는 책과 영화 그해 여름과 올해 문화 콘텐츠 장르에도 미묘한 변화,2017.02.22.,혹서를 몸으로 이겨내야 하는 산업 현장에도 적잖은 변화가 있다. 대표적인 곳이 건설공사 현장이다. 1994년까지만 해도 얼음주머니가 달린 조끼(이른바 ‘얼음조끼’)를 제공하거나 작업 현장에 제빙기를 설치해...,http://news.donga.com/3/all/20180804/91371458/1
48,포토 에세이구름에서 피어난 꽃,2017.02.22.,하늘과 가장 가까운 고원에서 하늘처럼 푸르게 익어간다. 모진 혹서와 서릿발 견뎌내고 발갛게 물들어갈 날 기다린다. ―강릉 왕산면 안반덕길 해발 1100m 안반데기에서 사진= 글= ▶ 동아일보 단독 / 동아일보 공식 페이스북,http://news.donga.com/3/all/20180809/91434018/1
49,부품 일일이 손으로 조립 현대  우승 보인다,2017.02.22.,"눈길, 산길, 혹한, 혹서 등 온갖 환경에서 치러지는 WRC에서 얻어진 데이터는 새로운 고성능 차량 개발에 쓰인다. 지난해 하반기 유럽 시장에 선보인 첫 고성능 N 모델 i30 N이 대표적이다. ‘모터스포츠 차량→고성능차...",http://news.donga.com/3/all/20181007/92299181/1
50,기고김동섭태양광발전 환경오염 없다,2017.02.22.,"지구 온도가 1.5도만 증가해도 폭우와 폭염, 혹서, 홍수, 가뭄이 이전보다 더 많이 발생한다는 것이다. 기후변화 대응과 온실가스 감축을 강력하게 추진해야 한다고 판단했다. 인류가 지구 온도 상승 억제의 노력을 기울일...",http://news.donga.com/3/all/20181120/92939616/1
51,핵심부품 특화미래기술 투자 잘나가는 부품사 2대 비결,2017.02.22.,"실제 주행상태를 재현해 혹한 또는 혹서 환경에서도 완성차에 장착된 부품들이 제 기능을 하는지 실험하는 설비다. 태양열뿐 아니라 습도, 4륜 구동 제어를 비롯해 달릴 때 발생하는 주행 풍속도 발생시킬 수 있다....",http://news.donga.com/3/all/20181126/93041217/1
52,동물 학대해 죽이면 3년 이하 징역반려인들 이것도 약해,2019.01.18.,확대된 동물학대엔 ▲유실·유기동물을 판매하거나 죽일 목적으로 포획하는 행위 ▲동물의 습성 또는 사육환경 등의 부득이한 사유가 없음에도 불구하고 동물을 혹서·혹한 등의 환경에 방치해 고통을 주거나 상해를...,http://news.donga.com/3/all/20190118/93763476/2
53,리뷰 2020년판 끝판왕  카메라 캐논 1  마크3,2020.03.10.,"혹한(혹서)의 환경에서 촬영이 이뤄질 수도 있고, 눈(혹은 비)이 내리는 곳에서도 촬영이 이뤄질 수 있다. 미러리스는 모든 환경에 대응하는데 아직 한계가 있다. 반면, 플래그십 DSLR 카메라는 아직 자신 있게 촬영...",http://www.donga.com/news/article/all/20200310/100102079/1
54,집값 책임 국민에 떠넘기나  대선 주자들 일제히 홍남기 직격,2021.07.29.,"이 혹서의 날씨에 '어리석은 국민 탓'은 정말 견디기 힘들다”고 비판했다. 앞서 정부는 28일 기재부, 국토교통부, 금융위원회, 경찰청 합동으로 ‘부동산 시장 안정을 위해 국민께 드리는 말씀’ 담화문을 발표했다. 이날...",https://www.donga.com/news/article/all/20210729/108230094/2
