,title,date,contents,link
848,천재골퍼 송아리 4년 잠 깨나,2010.12.13.,10대 소녀에서 어느새 20대 중반이 된 그는 13일 미국 플로리다 주 데이토나비치의 LPGA 인터내셔널 코스(파72)에서 열린 퀄리파잉스쿨 5라운드에서 최고 시속 48km의 강풍 속에서 1타를 잃었지만 합계 6언더파 354타로...,http://news.donga.com/3/all/20101214/33268463/1
849,낮부터 기온 뚝밤에는 서해안에 많은 눈,2010.12.14.,"기상청 관계자는 ""서해 5도와 흑산도, 홍도에는 강풍주의보가, 서해 남부 및 남해 앞바다와 동해 중부를 제외한 전 해상에 풍랑주의보가 발효돼 항해나 어업을 하는 선박은 주의해야 한다""고 말했다. 15일은 아침...",http://news.donga.com/3/all/20101214/33272924/1
850,인성호 선원 사고보고서로 본 침몰 원인,2010.12.14.,원인을 강풍이나 너울로 추정해 볼 수 있는 단서들이 있다. 최씨는 사고보고서에서 사고 당일인 13일 오전... 강풍이나 너울이 배의 왼쪽 측면을 때려 배가 오른쪽으로 기울자 선수를 9시 방향으로 긴급히튼 것이다. 선수를...,http://news.donga.com/3/all/20101214/33280154/1
851,전국 강추위 몰려와강풍에 체감온도 더 낮아,2010.12.15.,"강풍에 체감온도는 더 떨어져 현재 서울의 체감온도가 영하 17.3도, 대관령 영하 29.9도, 대전 영하 10.6도, 광주 영하 13.2도 등이다. 전국적으로 기온이 큰 폭으로 내려가 강원 평창에 한파경보가, 서울 인천 대전 대구...",http://news.donga.com/3/all/20101215/33293668/1
852,한파 크리스마스 오늘 서울 영하13도,2010.12.15.,"기상청은 23일 “차가운 대륙고기압의 영향으로 23일 오후부터 강풍이 불기 시작해 24일 아침 최저기온이 서울 영하 13도, 수원 영하 12도, 춘천 영하 13도, 대관령 영하 15도, 충주 영하 12도, 대전 영하 10도, 전주...",http://news.donga.com/3/all/20101224/33480075/1
853,신안 앞바다 화물선 침몰 1시간만에 15명 전원 구조,2010.12.15.,"[동아일보] 해경, 강풍-한파 死線 넘어 ‘퍼펙트 구조’ 26일 오전 9시 13분 전남 신안군 흑산면 만재도 남쪽... 김 함장은 “최고 시속 53km까지 낼 수 있지만 높은 파도와 초속 16m 안팎의 강풍이 고속 운항을...",http://news.donga.com/3/all/20101227/33521995/1
854,뉴스파일신안 화물선 차량 제대로 안묶어 전복 선장 입건,2010.12.28.,25t 화물차 1대와 5t 화물차 3대에 결박(고박)장치를 제대로 설치하지 않은 혐의를 받고 있다. 이 화물선은 3시간 뒤 4m에 이르는 높은 파도와 초속 16m 안팎의 강풍에 화물차 4대가 균형을 잃고 오른쪽으로 쏠려 전복됐다.,http://news.donga.com/3/all/20101228/33543777/1
855,목숨 건 구조 해경 3009함 승조원 3명 특진37명 표창,2010.12.29.,[동아일보] 목포 해경은 4m가 넘는 높은 파도와 강풍 속에서 목숨을 걸고 전복된 화물선에 탄 15명의 생명을 구한 3009함 승조원 40명 전원에게 특진 또는 표창을 주기로 했다고 28일 밝혔다. 해경은 구조에 공을 세운...,http://news.donga.com/3/all/20101228/33567374/1
856,광주전남목숨 건 구조 그대들이 영웅입니다,2010.12.31.,[동아일보] 목포해경 3009함 승조원 어제 전원 포상 높은 파도와 강풍을 뚫고 15명의 귀중한 생명을 구한 목포해경 3009함 승조원이 전원 포상을 받았다. 목포해경은 30일 3009함 승조원 이명수 경사(41)와 윤청금 경장(39)...,http://news.donga.com/3/all/20101231/33621763/1
857,광주전남목숨 건 구조 그대들이 영웅입니다,2010.12.31.,[동아일보] 목포해경 3009함 승조원 어제 전원 포상 높은 파도와 강풍을 뚫고 15명의 귀중한 생명을 구한 목포해경 3009함 승조원이 전원 포상을 받았다. 목포해경은 30일 3009함 승조원 이명수 경사(41)와 윤청금 경장(39)...,http://news.donga.com/3/all/20101231/33621763/1
858,제주도에 폭설과 강풍항공기 무더기 결항,2010.12.31.,"[동아일보] 한라산 65㎝ㆍ해안 10㎝..산간도로ㆍ여객선 통제 31일 제주도 육·해상에 대설과 강풍, 풍랑... 제주도 육상에 강풍주의보가 발효된 가운데 제주국제공항 일대에는 강풍경보와 '윈드시어(wind shear·난기류)...",http://news.donga.com/3/all/20101231/33621616/1
859,10년후의 성장엔진을 찾아라2브라질 미래 이끄는 자원개발 기업,2010.12.31.,"8만 t의 무게를 견딜 수 있는 생산기지이지만 P-52는 강풍에 끊임없이 흔들렸다. 파도 소리, 원유와 바닷물을 분리하는 작업의 소음 탓에 귀마개를 해야 했다. 지름 34인치(86.36cm)의 파이프가 끝도 없이 뻗어 있었다....",http://news.donga.com/3/all/20110105/33713629/1
860,여수산단 정전공장 가동 중단으로 막대한 피해 예상,2011.01.17.,"한전 측은 이날 정전사고가 이날 오후 4시 8분경 여수산단내 변전소인 용성변전소에서 여수화력까지 공급되는 15만4000볼트 규모의 송선선로가 강풍으로 인해 전압이 순간적으로 떨어지면서, 정전사태가 났다고...",http://news.donga.com/3/all/20110117/34008668/1
861, 강화도에 전용연습구장 짓는다,2011.01.18.,‘두바이’라 불리는 송도 LNG공장부지 사회인 야구장에 가서 2군이 훈련과 경기를 했는데 악취와 강풍 탓에 “차라리 원정만 다니는 편이 낫다”라는 말이 돌았다. 문학구장내 실내연습장은 인체에 유해한 탁한...,http://news.donga.com/3//20110118/34013883/1
862,전기 압축공기로 바꿔 저장했다가 꺼내쓴다,2011.01.18.,또한 강풍이 불거나 강한 햇볕이 내리쬐면 발전소의 전압이 높아져 주변 시설에 영향을 준다. 하지만 풍력이나 태양열 발전소에서 CAES를 사용하면 전력을 일정한 전압으로 꾸준하게 생산할 수 있다. 먼저 풍력과...,http://news.donga.com/3/all/20110121/34265145/1
863,제주겨울 한라산은 히말라야와 비슷 훈련 최적,2011.01.24.,한라산 정상 일대는 지형뿐만 아니라 강풍이 부는 악천후 등이 히말라야와 비슷하다. 햇빛이 강하거나 날씨가 다소 풀리면 눈사태가 자주 발생하기도 한다. 이 때문에 한라산은 국내 산악인들이 해외 원정을 갈 때 한...,http://news.donga.com/3/all/20110123/34320015/1
864,전영희 기자의 호기심천국 보크와 견제 헷갈려투수판만 보면 다 보여,2011.01.28.,"당시 경기가 열린 샌프란시스코의 캔들스틱파크에는 강풍이 몰아쳤다. 스튜 밀러라는 투수는 셋포지션에서 정지동작을 취한 뒤, 바람에 살짝 밀려 몸이 흔들렸다. 심판은 보크를 선언했다. 밀러로서는 억울했지만, 어쩔...",http://news.donga.com/3//20110128/34442266/1
865,사설포스코 긴장시키는 세계 철강업계 대형화 강풍,2011.01.28.,[동아일보] 일본 1위 철강업체인 신일본제철(신일철)과 3위인 스미토모(住友)금속이 내년 10월 합병한다고 밝혔다. 신일철은 2009년 기업별 조강(粗鋼) 생산량이 세계 6위였으나 합병 후에는 2∼4위의 중국 기업들과 5위인...,http://news.donga.com/3/all/20110205/34599735/1
866,오늘의 날씨2월 7일나쁜 날씨라는 건 없다,2011.01.28.,매서운 강풍에는 한없이 얇게 느껴지더니 시나브로 무거워진다. 버스에 앉아 있으니 땀이 흐른다. 정신 번쩍 들게 했던 추위가 은근히 그립다. 덜덜 떨며 하늘을 원망했던 게 고작 며칠 전인데…. 그래도 아직 2월이다....,http://news.donga.com/3/all/20110207/34617181/1
867,허영만의 자전거 식객 새콤달콤 간재미 무침네가 진짜 별미로구나,2011.02.09.,강풍 뚫고 만난 바다… 북극이 따로없네 해변 라이딩에 자전거 마저 꽁꽁 살아남을 곳은 펜션 뿐이지만… 비박 고수 내기에 모두들 눈치만 홍대원“혹한은 천재지변”선언에 허대장“모두의 뜻이 정 그렇다면...,http://news.donga.com/3//20110209/34667876/1
868,박찬호 청백전서 쾌투이승엽은 첫 안타,2011.02.15.,"우중충한 날씨에 강풍마저 불어 쌀쌀했지만 박찬호는 직구와 커브, 투심패스트볼 등을 자유자재로 섞어 20개를 던지며 일본 무대에서 첫 실전 등판을 성공적으로 마쳤다. 최고시속은 138㎞가 찍혔다. 박찬호는 청팀 4번...",http://news.donga.com/3/all/20110215/34841528/1
869,주말 전국 강풍 동반한 호우산간 대설 예보,2011.02.24.,"[동아일보] 기상청 ""강수량 30~60mm, 많은 곳은 80mm 이상"" 동중국해에서 접근하는 저기압의 영향으로 주말인 26일 오후 제주도와 전남 서해안지방에서 비가 시작돼 28일까지 전국에 강풍이 불고 천둥·번개를 동반한 많은...",http://news.donga.com/3/all/20110224/35099130/1
870,폭설 강원지역27일부터 또다시 많은 눈비 예보,2011.02.24.,"[동아일보] 최근 강릉, 동해, 삼척 등 강원 동해안에 기록적인 폭설이 내려 큰 피해가 발생한 가운데 강원 지역에 또다시 많은 눈과 비, 강풍이 예보돼 시설물 등의 피해가 우려되고 있다. 강원지방기상청은...",http://news.donga.com/3/all/20110224/35099738/1
871,빗물 막아라 지자체 비상,2011.02.24.,하지만 이번 주말에는 강풍주의보(초속 15m)에 준하는 강한 바람까지 불 것으로 예보돼 호우 대비 시설물들이 날아갈 가능성도 배제할 수 없다. 대책본부는 앞으로 대규모 구제역 사태로 매몰하지 않을 수 없을 때가...,http://news.donga.com/3/all/20110225/35111161/1
872,오늘과 내일정성희구제역과 기후변화,2011.02.24.,강풍에 먼지가 멀리 날아가 바이러스가 퍼졌을 가능성도 있다. 밀폐된 공간에서 사육되는 소 돼지의 도축 시까지 생육기간(돼지의 평균 도축 연령은 6개월)이 너무 짧은 점도 가축의 면역력을 떨어뜨렸다. 이상기후가...,http://news.donga.com/3/all/20110225/35135961/1
873,오늘의 날씨2월 28일봄 문턱 겨울비의 심술,2011.02.24.,다급한 건 우산을 든 이들도 마찬가지. 강풍에 우산살이 꺾이고 뒤집혀 쓰나 마나다. 놓친 우산이 버스정류장에서 한참 떨어진 곳까지 휙 날아가 버리기도 한다. 심술궂은 겨울비에 분주해진 행인들.,http://news.donga.com/3/all/20110227/35174966/1
874,전국 곳곳 큰비 구제역 매몰지 축산농민공무원 사투 현장,2011.02.24.,일부 지역에서는 초당 8m의 강풍이 불고 28일까지 최고 80mm의 비가 추가로 올 것으로 예보되면서... 방수포 끝부분을 못 형태의 쇠막대기로 고정한 데다 방수포 위를 줄로 묶어 덮개가 강풍에 날아갈 가능성은 적어...,http://news.donga.com/3/all/20110228/35175532/1
875,양용은 1타 잃고 뒷걸음질선두와 5타차,2011.03.05.,전날 공동 2위에 올랐던 양용은은 이틀 연속 불어닥친 강풍 속에서 중간합계 1언더파 139타를 쳐 단독 선두 카일 스탠리(미국·6언더파 134타)에 5타 뒤진 공동 8위로 떨어졌다. 6언더파 64타를 쳐 코스 레코드 타이를...,http://news.donga.com/3/all/20110305/35330357/1
876,9m 높이 야자수에 박힌 골프 공 하마터면,2011.03.05.,양용은은 강풍 속에서도 버디 4개와 보기 1개로 3타를 줄였다. 단독 선두는 로리 사바티니(남아공)로 2위 그룹을 5타 차로 제쳤다. 사흘 동안 강한 바람이 불면서 이번 대회 평균 타수는 72.986타까지 치솟았다. 김종석...,http://news.donga.com/3/all/20110307/35357643/1
877,옥천 안남서 산불강풍 타고 번져,2011.03.10.,"[동아일보] 10일 오후 2시 경 충북 옥천군 안남면 화학리 야산서 불이 나 강풍을 타고 번지고 있다. 불이 나자 옥천군은 공무원과 산불진화대원 80여명을 투입해 진화 작업을 벌이고있으며, 산림청에 헬기 지원을...",http://news.donga.com/3/all/20110310/35462613/1
878,캐딜락 챔피언십 1라운드 한국 선수들 대부분 중위권,2011.03.11.,1일(이하 한국시간) 미국 플로리다주 도럴 골프장에서 개막한 대회 1라운드는 비를 동반한 강풍으로... 강풍으로 TV 중계탑과 스코어보드가 쓰러지는 소동 속에서도 헌터 메이헌(미국)은 11번홀까지 버디만 7개를...,http://news.donga.com/3//20110311/35495749/1
879,정책성 지진보험 도입 논의,2011.03.11.,"현재 풍수해보험법상 자연재해는 ‘태풍, 홍수, 호우, 강풍, 풍랑, 해일, 대설로 발생한 재해’로 규정돼 놓고 있는데 여기에다 지진을 포함시키자는 것. 하지만 아직까지 국내에서는 지진 위험에 대한 인식이 낮아...",http://news.donga.com/3/all/20110316/35607594/1
880,아웃도어험한 길 궂은 날씨에도 쾌적함 유지,2011.03.24.,"고어텍스 소재를 적용한 아식스 트레일 워킹화 라인은 눈과 비, 강풍 등 악천후 속에서도 발을 지켜준다. 걸을 때 발생하는 땀을 수증기 형태로 배출하며 열을 발산해 신발 내부를 항상 28∼32°C 정도로 유지해준다. 걸을 때...",http://news.donga.com/3/all/20110323/35808800/1
881,세븐 전생에 나라를 구했나박한별 미공개 섹시 댄스 영상,2011.03.24.,이 장면은 영화 ‘마블미’의 마지막 촬영씬으로 영하 14도에 이르는 추운 날씨에도 박한별은 민소매를 입고 강풍기 바람을 맞으며 촬영에 임했다. 영화 ‘마블미’는 졸업 후 눈부신 미래를 꿈꾸는 네 명의 여성들이...,http://news.donga.com/3/all/20110324/35845305/4
882,타이거 우즈 텃밭 베이힐에서도 고전,2011.03.25.,우즈와 동반플레이를 펼친 장타자 더스틴 존슨과 개리 우들랜드(이상 미국)는 나란히 5오버파 77타를 치며 강풍 속에서도 보기없이 6타를 줄이며 선두로 나선 레빈은 PGA 투어에서 우승한적이 없어 이번 시즌 또...,http://news.donga.com/3/all/20110325/35873059/1
883,월세받는 분양권 탄현역 초역세권 두산위브더제니스 분양,2011.04.08.,두산건설이 시공하고 있는 국내 최대 규모의 주상복합단지 ‘일산 두산위브더제니스’는 효율적인 횡력저항 구조 시스템을 적용해 200m상공에서 초속 30m (시속108Km)의 강풍과 리히터 6.0의 강진에도 견딜 수 있다....,http://news.donga.com/3/all/20110408/36256257/1
884,주말부터 방사성 황사 가능성,2011.04.08.,"하지만 8일 오후부터 중국 네이멍구 고원에 강풍대가 형성되고 있어 강한 바람이 계속 불 경우 모래가 많이... 기상청 관계자는 ""8일 오후 황사 발원지인 네이멍구에 강풍이 어느 정도 부느냐에 따라 주말 국내로 유입되는...",http://news.donga.com/3/all/20110408/36261562/1
885,방재 강국이 선진국이다2거세진 태풍과 집중호우,2011.04.08.,2003년에 온 태풍 ‘매미’는 제주에 초속 60m의 강풍을 몰고 왔다. 순간최대풍속 기준으로 역대 1위였다.... 고층 아파트나 대형 건물은 강풍에 유리창이 파손될 수 있는 만큼 테이프 등으로 창문을 단단히 고정시키는...,http://news.donga.com/3/all/20110409/36277774/1
886,한일 그들의 특별했던 우정 레이스,2011.04.09.,"시범경주가 치러진 일본경륜학교에 당일 강풍이 심했고, 한국의 333m 보다 긴 400m 트랙인 점을 감안한다면 적응이 덜 된 탓도 있지만 자존심을 구긴 결과라는 점은 변하지 않는다. 김영섭 주장은 “라인경주가 합법화된...",http://news.donga.com/3//20110409/36275627/1
887,부산경남부산지역 실외 골프연습장 안전관리 구멍,2011.04.12.,"시는 지적사항에 대해 시설개선 명령을 내렸다. 시는 장마철을 앞두고 강풍으로 인한 그물망 안전대책, 종사원에 대한 정기적인 안전교육 및 재난훈련, 축대 옹벽 실태도 점검할 계획이다.",http://news.donga.com/3/all/20110412/36340897/1
888,허영만의 자전거 식객 매콤달콤 고추장 색동옷 입은 오동통한 관자,2011.04.19.,"대한민국 영해의 서쪽 끝 격렬비열도를 돌아오는 300km가 넘는 긴 항해로 녹초가 되어 입항할 때, 항 입구까지 마중을 나와 줬던 오천요트클럽의 형제들이 있었고, 또 정박 중에 강풍이 불어 배가 떠내려가기 직전의 상황에...",http://news.donga.com/3//20110419/36515010/1
889,보스턴 마라톤 무타이 2시간3분2초 세계기록 인정 왜 못받나,2011.04.19.,실제로 이날 보스턴에선 초속 6∼8m의 강풍이 불어 기록 단축에 도움을 줬다. 출발선과 결승선의 고도차가 기준(약 42m)보다 큰 것도 문제였다. 보스턴 마라톤은 출발선과 결승선의 고도차가 143m에 이르는 내리막...,http://news.donga.com/3/all/20110420/36549303/1
890,단독무인정찰기로 서해  감시한다,2011.04.19.,군 소식통은 “기체가 작아 북한군에게 발각될 가능성이 거의 없는 데다 강우 강설 강풍 등 악천후에서도 임무 수행이 가능하다”고 말했다. 또 제자리 비행을 하며 장시간 촬영이 가능하고 자율 비행제어 시스템을...,http://news.donga.com/3/all/20110420/36549497/1
891,ravel필승 현빈이 근무할 섬에 잘 오셨습니다,2011.04.22.,강풍과 안개로 선박 출항이 취소돼 겪을지 모르는 단 한 가지 ‘불편’만 감수한다면. 물론 그건 어느... 천재지변(강풍안개 폭우)으로 인한 결항 때에만 허용. 섬 여행 요 령 ①통신: 휴대전화는 잘 터지나...,http://news.donga.com/3/all/20110421/36589526/1
892,오늘 전국 38곳 재보선핵심 관전포인트,2011.04.22.,[동아일보] 분당을 한나라당이냐 손학규냐… 김해을 ‘盧風’은 강풍? 미풍? 4·27 재·보궐선거는 막판까지 예측을 불허케 하는 접전 양상을 보였다. 27일 공개되는 성적표에 따라 여야 정치권에 미치는 영향이 심대할...,http://news.donga.com/3/all/20110427/36722809/1
893,초속 20m 강풍 항공배편 큰 차질,2011.04.30.,부산지방기상청 등에 따르면 이날 오전 2시를 기해 부산에 강풍주의보가 발효된 가운데 순간 최대풍속이 초속 20ｍ를 기록하는 등 강한 바람이 불었다. 오후 들어서도 초속 10m 안팎의 강한 바람이 계속됐다. 안개까지...,http://news.donga.com/3/all/20110430/36828943/1
894,수도권인천대교 위용 한눈에 조망 기념관 관람객 100만 초읽기,2011.04.30.,개관한 지 1년이 갓 지난 기념관에 관람객이 몰리는 것은 초속 72m의 강풍과 리히터규모 7의 지진에도 끄떡없이 건설된 사장교(斜張橋·주탑에 비스듬히 연결된 케이블로 교각 상판을 지탱하는 방식)인 인천대교의...,http://news.donga.com/3/all/20110505/36969644/1
895,여수엑스포 1년빛과 색 사람과 물 불꽃레이저가 바다를 수놓는다,2011.05.11.,관람객들은 남극의 강풍을 체험하거나 지구온난화로 북극 빙하가 녹아 위기에 처한 북극곰 영상을 볼 수 있다. 기후변화의 심각성을 느낄 수 있는 시각물도 많다. 해양산업기술관은 인류에게 메시지를 던진다....,http://news.donga.com/3/all/20110510/37090534/1
896,해오라 데뷔앞두고 길거리 공연,2011.05.13.,"해오라 소속사 강풍엔터테인먼트에 따르면 해오라는 15일 서울 서교동 홍익대 인근 거리에서 게릴라 공연을 벌일 예정이다. 해오라가 드라마 삽입곡을 부른 경험은 있지만, 방송데뷔를 앞두고 긴장된 마음을...",http://news.donga.com/3//20110513/37208762/1
897,고교생 김효주 한국여자오픈 이틀째 선두,2011.05.14.,이틀 연속 단독 선두를 지켰다. 김효주는 13일 경주 블루원보문골프장(파72)에서 열린 2라운드에서 강풍으로 2타를 잃었지만 중간합계 5언더파로 1위를 유지했다. 김보경은 3언더파로 2타차 2위.,http://news.donga.com/3/all/20110514/37220190/1
898,볼빅군산오픈 강풍에 혼전존허최호성김위중 공동 선두,2011.05.14.,"[스포츠동아] 한국프로골프투어(KGT) 시즌 4번째 대회 볼빅·군산CC오픈(총상금 3 억원)이 강한 바람으로 혼전에 빠졌다. 존허(21·정관장)와 최호성(37), 김위중(31)은 13일 전북 군산의 군산골프장(파72)에서 열린 대회...",http://news.donga.com/3//20110514/37219472/1
899,16세 김효주 돌풍한국여자골프선수권 2 5언더파 단독 선두,2011.05.14.,강풍이 부는 가운데 김효주의 샷은 흔들렸지만 추격에 나선 선수들도 좋은 성적을 내지 못했다. 만 나이로 15세10개월인 김효주가 대회 마지막 날인 15일까지 선두를 지키면 역대 한국여자오픈 최연소 우승자로...,http://news.donga.com/3//20110514/37219454/1
900,초속 9m 강풍언더파는 이승호뿐이었다,2011.05.16.,(25·토마토저축은행·사진)가 강풍을 뚫고 한국프로골프투어(KGT) 볼빅·군산CC오픈(총상금 3억원)에서... 3라운드부터 몰아 친 강풍으로 순위가 요동쳤다. 최민철(23·공동 7위)은 4라운드를 선두로 출발했지만...,http://news.donga.com/3//20110516/37251393/1
901,신예 해오라 과거4억소녀 김예진 쇼핑몰 모델 경력 눈길,2011.05.20.,디지털싱글 수록곡 ‘러브 러브 러브(Love Love Love)’의 음원과 뮤직비디오를 공개했다. 그는 오는 26일 케이블채널 Mnet ‘엠카운트다운’에서 첫 정식 무대를 가질 예정이다. 사진= 강풍엔터테인먼트 동아닷컴 [관련 뉴스],http://news.donga.com/3/all/20110520/37408781/4
902,골프강행군에 탱크도 헉헉,2011.05.20.,바람 한 점 없이 잔잔하다 어느새 강풍이 몰아쳤다. 스타들의 순위도 요동을 쳤다. ○ 지친 탱크 전날 5언더파로 1타 차 공동 2위였던 최경주(41·SK텔레콤)는 오전 6시 50분 10번홀에서 티오프했다. 오전 3시에 일어나 불과...,http://news.donga.com/3/all/20110521/37414465/1
903,수도권아시아 4개국 아줌마 손맛 소문났네,2011.05.20.,비가 오고 강풍이 부는 궂은 날씨에도 6일 동안 2200그릇을 판매한 것이다. 계절 탓에 본 매장 자체 매출은 감소하는 가운데 자신들이 만든 요리에 대한 자신감을 가질 수 있는 계기가 됐다. 주부들은 외식산업 전문...,http://news.donga.com/3/all/20110524/37472559/1
904,방사성 세슘 이틀 연속 국내 검출,2011.05.31.,기상청은 강릉과 부산의 방사성물질 유입 경로가 달라서 정확한 경로를 분석하기 어렵지만 중국 또는 한국 주변 해상에 퍼져있던 방사성 물질 중 일부가 강풍을 타고 확산됐거나 서로 다른 경로로 강릉과...,http://news.donga.com/3/all/20110531/37676060/1
905,123층 롯데 수퍼타워 기초공사 45일 개시역대 4번째 규모,2011.06.01.,"강풍과 지진으로부터 안전한 내풍내진 설계방식이나 3일에 한개 층을 올리는 '3일 순환' 공정기술, 500m 상공까지 콘크리트를 쏘아올리는 콘크리트 압송 기술 등 국내 순수기술의 최신식 공법을 적용하겠다는 것이다....",http://news.donga.com/3/all/20110601/37697083/1
906,123층 롯데수퍼타워 기초공사 본격화,2011.06.01.,"강풍과 지진으로부터 안전한 내풍 내진 설계방식이나 3일에 한 개 층을 올리는 ‘3일 순환’ 공정기술, 500m 상공까지 콘크리트를 쏘아 올리는 콘크리트 압송 기술 등 국내 순수기술의 최신식 공법을 적용하겠다는...",http://news.donga.com/3/all/20110601/37713284/1
907,테니스계 황색 태풍 리나  덮치나,2011.06.01.,강풍에 서브가 흔들린 샤라포바는 10개의 더블폴트로 자멸했다. 남자 단식 4강에는 세계 1∼4위 선수가 모두 진출해 트로피를 향한 치열한 막판 승부를 예고했다. 세계 1위 라파엘 나달(스페인)은 8강에서 세계 5위...,http://news.donga.com/3/all/20110603/37746331/1
908,11m 요트위서 20개월 성공 세계일주,2011.06.01.,"무게 11t, 너비 3.5m의 섬유강화플라스틱(FRP) 재질이다. 추진장치로는 메인 세일, 큰 보조 돛, 전방 보조 돛, 스톰세일, 강풍 시 사용하는 트라이세일, 가벼운 돛 등이 달려 있다. 부산=",http://news.donga.com/3/all/20110608/37855247/1
909,장마철 다가오는데구제역 매몰지 안전한가,2011.06.01.,강풍에 차수막이 찢기거나 날아가는 것을 막기 위해 차수막 위에 모래자루 등을 얹는 것도 잊지 말아야 한다. 악취도 걱정거리다. 날이 더우면 가스배출관을 통해 사체가 썩을 때 나오는 황화수소 암모니아 메틸메르캅탄...,http://news.donga.com/3/all/20110609/37886987/1
910,2011년 하반기  재테크 비법 인덕원 디지털 엠파이어 주목,2011.06.10.,"한편, 층별 구조에 따라 하중을 차별화해 건물의 안전성을 확보하고, 지진과 강풍 등 자연재해에 대한 구조적 안정성을 검증한 특화 설계를 선보일 예정이다. 조경 시설도 뛰어나다. 지하 공간의 채광성 확보와...",http://news.donga.com/3/all/20110610/37934016/1
911,굴 김도 재해보험 품목으로,2011.06.14.,"한편 전남지역에서는 지난 2007년 태풍 ‘나리’ 등 3종의 피해에 288억 원, 2009년 강풍, 풍랑 등 3종의 피해에 105억 원, 2010년 태풍 ‘곤파스’ 등 3종의 피해에 64억 원의 피해가 발생한 바 있다. 올 초에는 저수온에 의한...",http://yachtpia.donga.com/news/view.html?section=104&category=111&no=719
912,강남 20분대 아파트형공장으로 눈 돌려볼까,2011.06.15.,"한편, 층별 구조에 따라 하중을 차별화해 건물의 안전성을 확보하고, 지진과 강풍 등 자연재해에 대한 구조적 안정성을 검증한 특화 설계를 선보일 예정이다. 조경 시설도 뛰어나다. 지하 공간의 채광성 확보와...",http://news.donga.com/3/all/20110615/38045100/1
913,아차 내 신발 장마 본격화,2011.06.23.,"기상청은 22일 발생한 제5호 태풍 ‘메아리’가 26, 27일경 우리나라에 영향을 미칠 것으로 예보했다. 메아리로 인해 일요일인 26일부터 우리나라에 강풍과 폭우가 내리는 등 직간접적인 영향을 받을 것으로 보인다.",http://news.donga.com/3/all/20110623/38243524/1
914,태풍 메아리 북상 해양레저 자제,2011.06.23.,"기상청은 주말쯤 메아리의 영향으로 강풍을 동반한 많은 비를 예상하며 주의를 당부했다. 현재 장마전선은 북상으로 중부지방에 최고 150mm 이상, 전국적으로는 40-100mm 안팎의 비가 내리고 남부지역도 아침까지 비가 온...",http://yachtpia.donga.com/news/view.html?section=89&category=109&no=843
915,뉴스테이션태풍 메아리 북상주말에 한반도 영향권,2011.06.23.,고층아파트에 사는 주민들은 유리창에 젖은 신문지를 붙이거나 비닐테이프를 엑스자로 붙이고 창문을 꼭 닫아 두면 강풍에 유리가 깨지는 걸 막을 수 있습니다. 기상청은 그러나 태풍이 일본과 한국에 동시에 영향을 줄...,http://news.donga.com/3/all/20110623/38261333/1
916,태풍 메아리 27일 한반도 상륙할듯,2011.06.23.,이에 따라 메아리는 일요일인 26일 밤 제주도 남쪽 해상을 거쳐 서해쪽으로 북상하며 우리나라에 강풍과 폭우가 내릴 것으로 예보됐다. 메아리는 서해안을 따라 북상하다 27일 밤 북한 지역으로 상륙할 것으로 보인다....,http://news.donga.com/3/all/20110624/38272707/1
917,사임스 코치가 말하는 골프강국 비결,2011.06.23.,"억센 러프와 해변에 조성된 링크스 코스에선 강풍, 폭우와 맞서야 한다. US오픈 코스 역시 난도가 높다. 인구 160만 명에 불과한 북아일랜드에서 메이저 우승자가 연이어 탄생한 것은 어려서부터 그런 환경에서 다양한...",http://news.donga.com/3/all/20110624/38273154/1
918,월요일까지 전국에 강풍폭우 최대 300mm 예상,2011.06.23.,"전국에 강풍을 동반한 폭우가 내릴 것”이라고 예보했다. 26일까지 예상 강수량은 전국 평균 70∼200mm, 많은 곳은 300mm 이상이 될 것으로 보인다. 또 기상청은 “태풍 ‘메아리’가 26일 오전에 제주도 서해상을 지나...",http://news.donga.com/3/all/20110625/38300401/1
919,태풍 메아리 북상 전국 비상피해 속출,2011.06.26.,"제주 등 일부 지역에서는 강풍과 폭우로 정전 사태가 발생하고, 뱃길과 하늘길이 끊기는 등 피해도 속출하고 있다. 이날 오전 4시를 기해 태풍경보가, 해안 지역에 폭풍해일주의보가 각각 발효된 제주 지역은 태풍이...",http://news.donga.com/3/all/20110626/38318635/1
920,메아리 북으로서울경기 태풍주의보 해제,2011.06.26.,"강원도 속초시와 고성군, 양양군 등 일부 지역에 호우주의보가, 울릉도와 독도에는 강풍주의보가 여전히 발효 중이다. 이처럼 국내 대부분 지역이 태풍의 직접적인 영향권 아래에서 벗어나게 된 것은 제5호 태풍 '메아리...",http://news.donga.com/3/all/20110626/38323064/1
921,승용차 급류 휩쓸려 일가족 등 5명 참변,2011.06.26.,"26일 오전 제주시 애월읍에서는 강풍에 부러진 나무가 전선을 덮쳐 일대 300여 가구, 서귀포시 표선면 40여 가구 등 수백 가구에 1시간가량 전기공급이 끊겼다. 서천군 등 충남 4개 시군과 진천군 등 충북 3개 시군...",http://news.donga.com/3/all/20110626/38330635/1
922,낙과 피해 내일 전국에 장맛비,2011.06.28.,[동아일보] 제5호 태풍 메아리가 물러간 27일 전남 나주시 산포면의 한 과수원에서 농민이 강풍을 이기지 못하고 떨어진 배를 씁쓸한 표정으로 바라보고 있다. 기상청은 새로운 장마전선이 북상하면서 28일...,http://news.donga.com/3/all/20110628/38361219/1
