,title,date,contents,link
20,충청경북전북 큰 눈,2001.12.03.,"기상청은 3일 오후 5시를 기해 충청 지방과 경북, 전북 등에 대설주의보를 내렸다. 이들 지역에는 오전부터 눈이 내리기 시작해 오후 5시 현재 최고 5㎝의적설량을 기록하고 있으며 앞으로 5∼15㎝가 더 내릴 것으로...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000101034
21,충청이남에 20cm이상 큰 눈 내릴듯,2001.12.03.,"이에 따라 기상청은 3일 오후 5시를 기해 충청과 경북, 전북 지역 등에대설주의보를 내렸다. 이들 지역에는 이날 오전부터 눈이 내리기 시작해 오후 8시 현재 청주가 12.3㎝의 적설량을 보여 최고 적설량을 기록했다....",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000101193
22,오늘의 날씨7일대설하늘은 쾌청,2001.12.06.,"전국이 대체로 맑겠다. 서울 아침 기온은 영하 4도로 평년에 비해 2∼3도 낮겠다. 아침 최저 영하 7도∼6도, 낮 최고 3∼12도.",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000101736
23,화이트 크리스마스 될듯25일 서울등 전국에 한때 눈,2001.12.24.,특히 25일에는 강원 영동지방 등에 대설주의보가 내려질 가능성이 크고오후부터 바람이 강하게 불어 추워지며 도로가 얼어붙는 지역도 있을 것으로 예상돼 주의가 요망된다. 25일 예상 아침 최저기온은 서울 영하...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000105248
24,제주 대설경보 경북 북부 대설주의보,2001.12.25.,25일 강원도 영동지역에 내려졌던 대설경보가 해제된 반면 제주도 산간지역과 경북 북부내륙지방에는 각각 대설경보와 대설주의보가 내려졌다. 그러나 25일 오전 현재 인제-고성간 미시령과 제주-서귀포간 5.16도로...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000105289
25,대설경보주의보 모두 해제날씨 다시 추워질듯,2001.12.25.,기상청은 제주도 산간지역과 경북 북부내륙지방 등에 내렸던 대설경보와 대설주의보를 25일 오후 1시를 기해 모두 해제했다. 그러나 강원 영동지역에는 25일 인제∼고성간 미시령이 한때 통제될 정도로 많은 눈이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000105290
26,제주 영동지방 폭설설악산 26일 오전까지 통제,2001.12.25.,또 이날 제주 산간지역에도 대설경보가 내려진 가운데 일부 도로가 얼어붙어 곳곳에서 차량운행이 통제됐다. 이날 새벽부터 내린 눈은 영동고속도로 구간인 대관령에 27.3㎝가 쌓인것을 비롯해 설악산 대청봉 25...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000105374
27,눈꽃 핀 새해나들이 운전 조심,2001.12.31.,"기상청 관계자는 “특히 서울과 경기를 비롯한 전북, 경북, 제주 산간 지역에 대설주의보가 내려질 가능성이 높다”면서 “예상적설량은 서울 경기 등 중부지방과 전북, 경북, 제주 산간, 북한지방은 3∼10㎝이며...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000106481
28,다음주 초까지 추위 이어진다,2002.01.02.,구름이 없는 맑은 날씨가 계속되면서 지표면이 열을 빼앗기는 복사냉각현상 까지 겹쳐 날씨가 더욱 추워졌다” 고 말했다. 한편 기상청은 2일 오전 9시를 기해 호남과 제주 산간지방에 대설주의보를 내렸다. gdt@donga.com,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000170686
29,서울 3일도 영하11도 8일께 풀려,2002.01.02.,"열을 빼앗기는 ‘복사냉각현상’까지 겹쳐 날씨가 더욱 추워졌다”고 말했다. 한편 기상청은 2일 오전 9시를 기해 호남과 제주 산간지방에 대설주의보를, 오후 3시를 기해 울릉도와 독도에 대설경보를 각각 내렸다.",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000170904
30,강원산간에 큰눈 내려,2002.01.27.,"대설주의보가 내려진 가운데 강원 영동 산간지방에 26, 27일 이틀 동안10㎝ 이상의 많은 눈이 내려 이 지역을 운행하는 차량들이 큰 불편을 겪었다. 눈은 27일 오전 모두 그쳤으나 태백시 18㎝, 대관령 16㎝, 진부령 12...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000109804
31,문학예술자유 놓지못할 끈 나 혼자만의 성경,2002.03.01.,"그것은, 다른 작품들이 뜨거운 혁명의 ‘대설(大說)’을 그 중심에서 분해하거나 전복하고자한 ‘후일담’들인데 반하여, 이 소설은 작가 자신이 ‘개인’의 영역을 냉정한 기억으로 재구성하면서 문혁의 진실을...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000115811
32,강원산간 대설주의보,2002.12.06.,강원 산간지방에 5일 오후 10시를 기해 대설주의보가 발령됐다. 미시령인제∼속초 구간은 비교적 많은 눈이 내리면서 대형 차량의 운행이 전면통제되고 있다. 기상청은 5일 오후 10시를 기해 강원 산간지방에 대설주의보...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000165958
33,날씨3일과 4일 눈 온뒤 주말 한파,2003.01.02.,특히 3일 낮 대설주의보가 내려질 예정인 강원 지방에는 3일까지 10㎝ 이상의 많은 눈이 예상된다. 그 밖의 지방은 1∼5㎝의 적설량을 기록할 것으로 보인다. 한편 2일 서울의 아침 최저기온이 영하 9.2도까지 떨어지는 등...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000171187
34,주말 전국에 한파4일 서울 영하9도,2003.01.03.,한편 3일 오후 대설주의보가 내려진 서울 경기 지방에서는 낮 한때 심한 눈보라가 몰아치며 갑자기 어두워지는 현상이 30여분간 빚어졌다. 기상청 관계자는 “대기 불안으로 인해 만들어진 강한 눈구름이 햇빛을...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000171503
35,강원 큰눈 미시령 통제 영동고속도 30중 추돌사고,2003.01.18.,"17일 강원 산간지역에 대설주의보가 발효된 가운데 영동고속도로에서 30중 추돌 사고가 발생하는 등 교통 사고가 잇따랐다. 강원지방기상청에 따르면 이날 오후 7시 현재 한계령 15㎝를 비롯해 미시령 9㎝, 대관령 4...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000174358
36,강원강원산간 지난 4개월간 11월초3월17일 눈 45m 내려,2003.04.09.,위해 모래 량은 예년에 비해 대폭 줄여 사용했다. 강원 영동 산간지역에는 9일에도 또다시 대설주의보속에 20㎝ 안팎의 폭설이 내려 올해 제설작업을 위한 장비나 인력투입 수치는 더욱 늘어 날 전망이다. 춘천=,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000182051
37,인물 포커스인기장르 영화 동승 흥행성공 주경중감독,2003.04.22.,"이 영화 하나 없다고 한국 영화계가 망하는 것은 아니겠지만, ‘여기서 그만두면 내 인생은 뭐가 되나’ 하는 생각이 들었죠.”2000년 1월 강원도 지역에 수십 년 만의 대설주의보가 내려졌다. 그는 이 장면을 놓치지...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000184027
38,이정현의 테마여행어머니의 땅 케냐,2003.08.21.,"푸른 빛으로 총총히 서 있는 얼음기둥과 하얀 대설원, 그 틈을 가득 메운 구름과 붉은 태양의 멋진 풍경은 하산할 때 갑자기 마주치는 초록색 사바나와 멋진 대비가 된다. ▼여행정보▼ 1. 찾아가는 길 우리나라에서...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000201967
39,강원강원 자연재해 31회 발생,2003.09.15.,"재해별로는 호우와 태풍이 각각 9차례로 가장 많았고 폭풍 폭풍우 푹풍설 호우폭풍이 각 3차례, 대설 1차례였다. 강원도는 다른 지역과 달리 폭설과 관련한 재해도 4차례나 발생했다. 올해 강원도는 9월...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000205195
40,한파6일 전국 눈비 내려 휴일도 대부분 영하권,2003.12.05.,특히 대설(大雪)이자 휴일인 7일은 서울의 아침 최저기온이 영하 4도까지 내려가는 강추위가 예상된다. 기상청은 “5일 오후부터 전국에 내리기 시작한 비는 6일 오전까지 이어지다 오후부터 차차 그치겠으나 기온은...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000217464
41,8일 춥다서울 영하4도 9일부터 풀려,2003.12.07.,"[동아일보] 대설(大雪)인 7일 서울의 아침 최저기온이 영하 7.9도, 대관령이 영하 13도를 기록하는 등 전국을 꽁꽁 얼게 한 강추위가 9일부터는 풀릴 전망이다. 기상청은 “7일 전국의 아침 최저기온은 전날보다 6∼14도...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000217616
42,프로농구삼보 오리온스 꺾고 단독선두,2003.12.07.,[동아일보] TG삼보와 오리온스의 경기가 열린 7일 원주 치악체육관은 ‘대설 추위’ 속에서도 농구 열기로 후끈 달아올랐다. 한파를 뚫고 경기 시작 2시간 전에 이미 입장권이 다 팔려나간 가운데 3535명 홈팬의...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000217649
43,간선도로조차 거북이 운행 예고된 첫눈 속수무책 분통,2003.12.08.,이날 오전 4시30분에 대설주의보가 발령된 의정부시의 경우 일부 직원들은 전화조차 받지 않는 등 비상연락망이 무용지물이었다. 이 때문에 의정부시의 제설작업 관련 공무원들은 오전 6시에 시청으로 모여 출근이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000217796
44,고속도로 37시간의 감옥 27시간뒤 긴급장관회의,2004.03.07.,충청권에는 4일 밤 대설주의보에 이어 5일 새벽 이미 폭설이 내렸지만 도로공사는 고속도로 갓길과 휴게소 등지에 미리 모래나 제설장비 등을 준비해 두지 않았다. 5일 오전 5시40분경 경부고속도로 상행선 옥천톨게이트...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000228085
45,5cm이상 눈 예상땐 무조건 대설주의보,2004.03.09.,[동아일보] 대설주의보 발령 기준이 바뀌는 등 기상청의 기상특보 및 기상정보 기준이 개편될 전망이다. 8일 기상청에 따르면 현재 대설주의보는 24시간 안에 새로 내릴 것으로 예상되는 눈의 양이 대도시의 경우 5cm...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000228291
46,폭설대란 손배 잇단제기,2004.03.09.,참여연대는 “충청 지방에 대설주의보가 내린 상황에서 차량지체를 단순지체로 오판한 도로공사측에 과실이 있다”며 “재해응급 대책을 마련하고 필요한 각종 조치를 신속히 취해야 할 건설교통부와 중앙재해대책본부도...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000228375
47,설악산 폭설 한라산 폭우,2004.04.27.,"[동아일보] 26일 한라산에 180mm의 폭우가 쏟아지고 강원 산간지역에는 대설주의보가 내려진 가운데 일부 구간은 차량운행이 전면통제됐다. 기상청은 이날 경북과 강원 산간, 강원 동해안지방을 중심으로 많은...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000235605
48,재가 불자들 성철스님 백일법문 수업,2004.05.27.,조계종 중앙신도회는 6월 3일∼9월 12일 ‘백일법문’을 교재로 서울 종로구 견지동 조계사 대설법전에서 ‘재가 불자 하안거 논강’을 실시한다. 백일법문은 성철 스님이 1967년 해인총림 방장으로 취임하면서 100일...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000241346
49,7일  이번주 내내 춥다,2004.12.07.,기상청은 “6일 밤부터 전국 곳곳에서 내리기 시작한 비가 그친 뒤 대설인 7일 낮부터 기온이 더 떨어질 것”이라며 “추위는 이번 주 내내 계속될 것으로 보인다”고 6일 예보했다. 이에 따라 6일 영하 2도를 기록했던...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000274058
50,수도권눈 내리면  꼭 보세요 기상정보 제공,2004.12.24.,"도로전광표지판 기상정보는 예상적설량이 3cm 이내이면 ‘노면 미끄러움, 운행주의’, 5cm 이상 대설주의보가 내려지면 ‘제설작업 중 우회바람’, 10cm 이상 폭설이 내릴 경우에는 ‘통행불가, 진입금지’ ‘폭설...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000277293
51,31일 남부 폭설 곳곳 교통대란,2005.01.01.,대설주의보가 내려진 제주의 경우 많은 눈이 내려 제주시∼한라산∼서귀포시를 잇는 1100도로와 5·16도로의 차량통행이 이날 오전 7시부터 전면 통제됐다. 한라산 해발 1700m 윗세오름은 1m의 적설량을 기록했다....,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000278464
52,29일 전국 눈비 30일부터 강추위,2005.01.28.,"특히 29일 새벽 서울과 경기를 비롯한 중부지방엔 예상적설량 3∼7cm의 대설주의보가 내려질 가능성이 커 출근길 혼잡이 예상된다. 전라도와 경상도, 강원 영동 지역의 예상적설량은 1∼3cm이다. 기상청은 28일...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000282943
53,지진 폭설 한파 일주일째 한파 남부엔 폭우,2005.02.23.,영국에서도 일주일째 이상한파가 계속되고 있는 가운데 북아일랜드를 비롯한 북부 지방에 많은 눈이 내려 영국 경찰이 21일 운전자들에게 ‘대설주의보’를 발령했다. 기상청에 따르면 영국 북부지방 상공에 형성된...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000286090
54,이란 지진 참변 현장4만명 참사 1년전 기억에 공포감,2005.02.23.,영국에서도 일주일째 이상한파가 계속되고 있는 가운데 북아일랜드를 비롯한 북부 지방에 많은 눈이 내려 영국 경찰이 21일 운전자들에게 ‘대설주의보’를 발령했다. 기상청에 따르면 영국 북부지방 상공에...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000286091
55,전시미술관엔 봄이 활짝 피었습니다,2005.03.03.,"[동아일보] 3월 첫 출근길 아침, 대설(大雪)이 내려 봄을 무색하게 했지만 낮에는 따사로운 기운이 완연하다. 세파에 마음은 어수선하고 기온도 아직은 바깥나들이가 쉽지 않지만, 미술관에는 벌써 봄이 왔다. 밝고...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000287424
56,25일 전국 영하 꽃샘추위,2005.03.23.,기상청은 “24일 오전 2∼3시경 전국에 걸쳐 비가 내리기 시작해 서울과 강원 등 중부지방은 동틀 무렵부터 눈으로 바뀔 것”이라며 “강원 산간지역엔 대설주의보가 내려질 가능성이 크다”고 23일 예보했다....,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000290816
57,문학예술얼음의 자서전최승호 시인이 뽑은  109편,2005.07.09.,[동아일보] ◇얼음의 자서전/최승호 지음/184쪽·8500원·세계사 시인 최승호(51) 씨가 첫 시집 ‘대설주의보’부터 최근 시집 ‘아무 것도 아니면서 모든 것인 나’까지 모두 11권의 시집에서 뽑아낸 109편의 시를 실은...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000307095
58,책갈피 속의 오늘1958년 마이클 잭슨 출생,2005.08.29.,여배우 브룩 실즈와의 염문설에 이어 동물학대설까지 불거졌다. 하이라이트는 1993년 당시 13세이던 조던 챈들러에게 성희롱 혐의로 고소당한 것. 그는 2000만 달러(약 200억 원)를 주고 고소를 취하하도록 했지만 큰 타격을...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000313557
59,오늘의 날씨12월 7일,2005.12.07.,5t에 이른다고 한다. 75kg인 성인 남자 100명이 한꺼번에 지붕에 올라 있는 셈. 오늘은 대설(大雪). 실제로는 대설에 눈이 오면 포근한 겨울을 난다는 속설도 있다. 내일 일부 지역 눈 소식.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000327103
60,광주 전남지역 또 큰 눈일부학교 13일 임시휴교,2005.12.13.,[동아일보] 12일 오후 광주 전남지역에 대설특보가 내려지면서 도로와 항공기 운항이 일부 중단됐다. 눈이... 이에 따라 기상청은 오후 6시를 기해 전남 목포시와 해남 영암 무안 함평 영광 신안 진도군에 대설경보를...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000327945
61,전북전북지역 폭설피해 눈덩이,2005.12.13.,[동아일보] 전북 정읍 고창 순창 부안 등 지난 주 폭설로 큰 피해를 입은 지역에 12일 또 다시 대설주의보가 발효될 만큼 눈이 많이 내려 피해가 커지고 있다. 4∼5일 46cm나 되는 폭설이 내린 정읍 지역에는 11일 오후부터...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000327992
62,호남 눈폭탄 내주초까지오늘내일20일 520cm 예상,2005.12.16.,▽계속되는 폭설=기상청은 15일 “시베리아고기압의 영향으로 찬 공기가 계속 한반도로 몰려오면서 16일까지 전남북 서해안 및 제주 산간지역에 많은 눈이 내릴 것”이라며 대설주의보를 내렸다....,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000328510
63,사랑과 자비나눔과 상생의 ,2005.12.16.,"대설(大雪)이 지나니 하늘에서는 소담스러운 눈을 내리고, 만물은 백색의 순수 속에서 새봄의 생명 창조를 준비하며 고요히 쉬고 있다. 대설 다음에 오는 절기가 동지(冬至)다. 우리 조상들은 예로부터 동지를 ‘작은 설...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000328466
64,전국이 얼어붙었다22일부터 다시 맹추위,2005.12.19.,"18일 오후 대설주의보가 내려졌던 충남 보령과 서천의 7곳에서 축사 0.98ha, 서천의 버섯재배 건물 2.33ha, 보령과 서천의 비닐하우스 1.25ha, 보령의 인삼재배 시설 0.26ha가 무너져 내렸다. 광주 전남 지역에도 17일...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000328758
65,자연과 삶한승원눈밭 속에도 보리는 자란다,2005.12.19.,[동아일보] 전남 장흥에 대설주의보가 내렸다. 하루 내내 눈이 퍼붓다 말다 했다. 가끔 검은 구름 사이로 비치는 햇살로 인해 길에는 눈들이 다 녹았지만 산에는 쌓여 있다. 오전쯤에는 도착하리라고 한 택배 물품이 오질...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=110&oid=020&aid=0000328816
66,오늘 15 더 내린다추위 겹쳐 피해 늘듯,2005.12.22.,"기상청은 21일 “이날 오후 11시 현재 최고 44.6cm의 폭설이 쏟아진 호남지역에 22일 최고 15cm가량의 눈이 더 내릴 것”이라며 호남 및 제주 산간지역에 대설경보를, 충남 서해안과 울릉도 독도 제주지역에 대설주...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000329373
67,폭설 고립 운전자 에 집단 손배소,2005.12.27.,참여자치21은 “21일 오전 적설량이 최고 30cm에 이르고 경찰의 도로통제 의견이 있었는데도 대설경보가 발령된 지 40분이 지나서야 차량 진출입을 통제했다”며 “도로공사의 늑장 대응이 사태의 직접적인 원인이어서...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000330002
