,title,date,contents,link
0,가뭄지역 피해 눈덩이목타는 지구촌수천만명 고통,2000.05.01.,지구촌 곳곳이 극심한 가뭄에 시달리고 있다. 특히 가뭄이 심한 곳은 인도 파키스탄 아프가니스탄 등 서남아시아 일부 지역. AP통신 등 외신은 100년이래 최악의 가뭄으로 이 지역에서만8000만명 이상이 고통을 겪고...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000000169
1,살맛나는 세상성북자활센터 노숙자에 헌옷 나눠주기,2000.05.05.,"이날 뜻밖의 옷선물 은 오랜 가뭄끝의 촉촉한 단비처럼 이들의 가슴을 적셔주었다. 두달전부터 매주 한 차례씩 서울 용산역과 영등포역일대의 노숙자들을 찾아 '사랑의 헌옷 나누기 행사'를 벌여온 정실장은 ""이웃의 작은...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000001648
2,레이커스 역시 우승 0순위 2 진출,2000.05.06.,레이커스의 강력한 압박수비에 당황한 새크라멘토는 77개의 야투중 22개(성공률 33.7%)만을 성공시키는 골가뭄에 시달렸다. 크리스 웨버(20득점 4어시스트)를 제외한 새크라멘토 그 누구에게도 두자리수 득점을...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000002203
3,아침을 열며서정인난봉산 품에 안기니,2000.05.07.,처음 올랐을 때 딴 곳에서 가뭄에 말라 물이 찔찔 떨어지는 샘을 만났다. 10분을 받아서 한 잔을 마셨다.... 샘은 그동안의 가뭄의 계속을 견디지 못하고 실낱같은 줄기가 방울방울로 바뀌어 있었다. 한참을 옹색하게...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000001138
4,발언대최중근댐 더 만들어 물부족 대비해야,2000.05.09.,"금년 들어 전국의 평균 강수량이 예년의 절반에도 못 미치는 봄 가뭄이 계속되면서 강원도에서 큰 산불이... 지난해 7, 8월 기록적인 홍수 피해를 겪었는데 몇 개월 지나지 않아 가뭄으로 제한급수를 하고 있는 것이다....",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000002368
5,세계 환경보호위해 개발지상주의 수정,2000.05.10.,세계은행이 제시한 새 대출 방침의 3대 목표는 △대기오염과 수인성 질병 등을 방지하는 것 △무질서한 천연자원 개발을 막아 쾌적한 환경을 유지하는 것 △홍수와 가뭄 등 자연재난 시에도 피해를 최소화하는...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000002721
6,명예의 전당발달장애 아동들에 새희망준 유완영회장,2000.05.12.,"유회장의 기증행위는, 오랜 가뭄끝에 온 단비처럼 ""세상은 아름다운 사람이 훨씬 더 많다""는 것을 살감케 한다. 그는 연세대 의대 김동구교수로부터 ""뇌성마비나 발육장애등 각종 발달장애때문에 많은 어린이들이...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000003054
7,오늘의 날씨13일해 품은 구름이슬비 살짝,2000.05.12.,지난해 세계 곳곳에서 극심한 가뭄과 기상이변을 일으켰던 ‘라니냐’ 현상이 마침내 수그러들 조짐을 보인다는 소식이다. 미 항공우주국(NASA)은 태평양의 기온 하강 현상인 ‘라니냐’가 이미 동태평양에서는...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000003155
8,현금보기 힘들어요수송경비원 8천명 파업,2000.05.14.,프랑스가 9일부터 시작된 현금수송 경비원들의 파업으로 현금 가뭄에 시달리고 있다. 상점마다 현금이 떨어져 거스름돈을 제대로 주지 못하고 있으며 슈퍼마켓 등 대형상가들은 고객들에게 100프랑(약 1만5000원) 미만의...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000003358
9,기상라니냐 올 여름 사라질 것,2000.05.17.,스페인어로 ‘여자아이’를 뜻하는 라니냐는 태평양 적도 부근의 해수면 온도가 급속히 낮아지는 현상으로 가뭄 홍수 폭염 한파 등의 이상기후를 일으키는 것으로 알려져 있다. 기상전문가들은 98년과 99년 여름...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=020&aid=0000004446
10,한반도크기 지하 호수 호주 서부서 발견,2000.05.18.,퍼스는 지하 호수가 발견된 호주 서부의 중심도시로 최근 가뭄 때문에 수자원 확보에 비상이 걸렸다. 회사측은 “호수물은 바닷물의 3분의 1 정도의 염분을 포함하고 있어 간단한 정수 장치만 있으면 마실 물로 바꿀...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000004816
11,낙동강 하류 4급수 전락위기가뭄여파 수질악화,2000.05.23.,특히 계속된 가뭄 등의 여파로 하류지역의 수질은 4급수에 육박하고 있으며상류 안동호(安東湖)는... 낙동강환경관리청 추경진(秋璟鎭)수질계장은 “하류지점 수질이 악화되고 있는 것은 가뭄의 여파로 하천유지...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000005875
12,날씨게속된 가뭄,2000.05.24.,1967년 5월엔 계속된 가뭄으로 추풍령 이북지방의 못자리가 말라들고 천수답이 갈라졌다. 이 때문에 모심기가 늦어지고 보리에 쭉정이가 많이 생겨 피해가 막심했다. 서울의 수원지 물도 줄어 시내 전역의 수도선 중 24.5...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000006217
13,오늘의 날씨모내기철 반가운 비소식,2000.05.26.,천문학자들은 올해 유독 가뭄과 더위가 심한 이유에 대해 11년 주기로 움직이는 태양의 흑점 활동이 올해 최고조에 달해 대기의 온도가 높아지기 때문이라고 설명. 그러나 오늘은 더위가 한풀 꺾이겠다. 전국이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000006821
14,지구 자연 인간환경의 복수아마존 열대림 파괴,2000.05.28.,전문가들은 브라질 북동부지방의 오랜 가뭄을 아마존의 열대림에서 빈발하는 화재와 삼림감소로 인한 온난화에서 기인하는 것으로 추정하고 있다. 사태의 심각성을 깨달은 브라질정부도 대통령 직속기구로 아마존...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000007065
15, 베이징 물배급제로 용수부족 타개나서,2000.05.29.,중국 베이징(北京)시가 극심한 가뭄 등에 따른 물 부족으로 용수 공급 위기에 직면해 사상 처음으로 물... 중국은 지난해 10여년 만에 최악의 가뭄이 발생해 중부 지역의 1550여만명이 식수 및 용수난을 겪는 등 극심한...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000007385
16,e포터파키스탄 극심한 가뭄으로 피폐600여명 사망,2000.05.31.,파키스탄 서부 발루치스탄주와 남부의 신드주가 3년동안 계속되고 있는극심한 가뭄으로 지난 2개월동안... 이번 가뭄은 전세계적으로 영향을 주고 있으나 서남아시아에 특히 심하여 파키스탄 남서부 신드...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000007905
17,오늘의 날씨1일내고향 보리밭 노란 물결,2000.05.31.,올해는 봄철 가뭄의 영향으로 수확이 약간 늦어졌다. 농림부에 따르면 5월 하순부터 제주도에서 시작된 보리 수확이 이달 보름까지는 경남북 전남북 등지에서 끝날 전망이다. 보리는 이모작이 가능한 남부지방이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000007969
18,이슈추적지방의원 놀자 외유 민초들 분노,2000.06.01.,또 전남 함안군의회도 가뭄 등으로 농민들이 고통받고 있던 4월 하순 공무원 2명을 포함해 의원 10명 전원이 3600만원을 들여 북유럽 7개국을 다녀왔다. 강원 홍천군의회는 의원 8명과 수행공무원 2명 등 10명이 1인당...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000008353
19,서부 대개발황무지를 공단으로,2000.06.04.,이 때문에 이 지역은 늘 가뭄과 빈곤에 시달려왔다. ▼동부지역과 빈부격차 커▼ 중국 동부연안지역은 개혁개방 20여년간 연평균 10% 이상의 빠른 발전을 보여왔다. 그러나 간수성 등 서부지역은 7%를 밑돌았다. 간쑤성의...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000008976
20,대구경북경주시의회 해외연수 포기,2000.06.06.,"이진구부의장(54)은 “비행기 사정에 맞추다 보니 출국일이 현충일인데다 농민들이 심한 가뭄으로 고생하고 있는 점 등을 감안해 취소결정을 내렸다”고 밝혔다. 한편 고령군의원들의 관광성 외유와 관련, 지난달...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000009143
21,강원북한강 호수 맑아졌다,2000.06.06.,"또 춘천호가 1·9¤, 의암호가 2·3¤을 각각 기록했으나 올해 장기간 계속된 가뭄으로 이들 호수의 수량이 감소한 점을 감안하면 수질은 상당히 개선된 것이다. 이처럼 북한강 상류 대형 호수들의 수질이 개선된 것은...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000009157
22,광주전남작년 누수율 202 연간 239억 손실,2000.06.08.,장기간 계속되는 가뭄으로 전남 일부지역 주민들이 식수난을 겪고 있는가운데 도내 상수도에서 연간 239억원 상당의 수돗물이 새고 있는 것으로 나타났다. 7일 전남도에 따르면 지난해 공급된 수돗물...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000009603
23,오늘의 날씨10일나들이 길 소나기 심술,2000.06.09.,에티오피아 케냐 소말리아 등 아프리카 중동부지역이 누적된 강우량 부족으로 1960년 이후 최악의 가뭄... 1983∼84년의 가뭄 때보다도 더 혹독한 수준이라고 최근 보고했다. 이 지역 가뭄은 엘니뇨현상으로 더욱...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000009854
24,권삼윤의 문명과 디자인차크몰인신공희집단무의식,2000.06.12.,"심한 가뭄이 들거나 흉년이 들면 처녀나 어린아이를 산채로 용출하는 샘 속으로 던져 넣었다. 비의 차크가 그곳에 산다고 믿었기 때문이다. 그 현장이 쿠쿨칸 피라미드 정면 숲 속에 자리한 직경 66m, 깊이 20m의 ‘세노테’...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000010273
25,대구경북신천 수질 갈수록 엉망 2배 악화,2000.06.13.,"이는 신천 상동교∼무태교 구간에 설치된 고무보로 가둬 둘 수 있는 수량이 35만t인데 비해 공급되는 유지수는 계속된 가뭄으로 하루 평균 10만여t에 불과, 하천수가 자연스럽게 흐르지 못하고 있기 때문으로...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000010451
26,오늘의 날씨16일아침바다 여는 금빛햇살,2000.06.15.,오래 계속되는 가뭄이주원인이다. 브라질 최대의 도시 상파울루는 5개월째 물 배급을 실시 중이다. 이달부터는 도시민의 3분의 1 가량인 300만명의 주민이 3일에 이틀만 물을 배급받고 있다. 주민들은 단지 냄비...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000010903
27,휴지통해남군의원 가뭄때 해외연수 눈총,2000.06.15.,유럽 5개국 연수에 나선 것으로알려지자 참여자치 해남군민연대는 “가뭄으로 농민들이 고통받고 있는 때에 해외연수를 강행한 것은 비난받아 마땅하다”는 내용의 성명을 발표…. &lt;해남〓정승호기자&gt;shjung@donga.com,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000010977
28,강원춘천 대형 낚시꾼들이 버린 쓰레기로 몸살,2000.06.17.,특히 이들 호수의 경우 최근 계속된 가뭄으로 수위가 크게 낮아진 상태여서 장마 때 호수의 수위가 높아질 경우 쓰레기가 그대로 호수로 유입되게 돼 있어 수질오염마저 우려된다. 이에 따라 춘천시 등이 최근 쓰레기...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000011252
29,부산경남 섬지역 먹을 물 없어요,2000.06.20.,오랜 가뭄으로 식수가 달리고 모내기를 못하는 등 피해가 늘고 있는 가운데 경남도내 일부 섬지역이 비상급수에 들어갔다. 경남도는 가뭄이 심한 남해군의 식수 공급을 위해 19일부터 각 시군에서 소방차량 11대를...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000011698
30,울산반구대 암각화 오랜만에 햇빛보네,2000.06.21.,울산 울주군 언양읍 대곡리 반구대 암각화(국보 제285호)가 오랜 가뭄으로 최근 모습을 드러냈다. 반구대... 장기가뭄으로 이달초부터 모습을 완전히 드러낸 것. 이 때문에 장마가 시작되기 전 반구대 암각화를...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000011940
31,인터뷰난타 제작자 송승환 환퍼포먼스 대표,2000.06.21.,―공연계에서는 ‘관객 가뭄’ ‘돈 가뭄’을 걱정하는 목소리가 높다. 전용극장이 가능한 일인가. “그 가능성을 입증한 게 ‘난타’ 아닌가. 97년 5월 첫 연습을 시작한뒤부터 최근까지의 ‘손익계산서’를...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000012031
32, 조정혁 박사팀이동형 정수시스템 개발,2000.06.23.,가뭄이나 홍수시 현장에서 하천수를 식수로 만드는 정수시스템이 개발됐다. 한국과학기술연구원(KIST) 조정혁박사(의약화학연구센터)팀은 비상시 현장에서 오염된 하천수를 취수해 1시간 이내에 상수도 수준의 식수로...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=020&aid=0000012479
33,부산경남울산 태화강 물고기 수천마리 떼죽음,2000.06.23.,울산시는 22일 오랜 가뭄 끝에 내린 20㎜의 비 때문에 생활오수 등이 태화강으로 흘러든데다 강바닥의 퇴적물이 뒤집히면서 물속의 용존(溶存)산소량이 줄어들어 물고기가 죽은 것으로 보고 있으나 상류지역...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000012500
34,독자편지이한준주유소보다 비싼 농협 면세유,2000.06.25.,갈아놓은 논은 굳어가고 가뭄에 저수지 물도 없다고 해 친구의 이앙기를 빌려 서둘러 모내기를 마치니 그제서야 이앙기를 가져왔다. 그런데 이앙기를 조작해 보니 10m도 못가고 멈추곤 했다. 울화가 치밀어 수리비를 안...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000012655
35,서울 생명의 나무  관리감독 소홀로 말라죽어,2000.06.25.,서울시의 최광빈(崔光彬)조경과장은 “계속된 가뭄 등으로 말라죽은 나무가 생긴 것 같다”며 “조경공사 후 어느 정도의 고사목이 생기긴 하지만 너무 많이 말라죽어 전체적인 실태를 파악 중”이라고 말했다....,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000012673
36,말 말 말비도 오고 농사도 잘되고,2000.06.30.,"▽비도 오고, 농사도 잘되고 회담도 잘 돼야죠(남북적십자회담 북측 최승철 단장, 지난 달 30일 3차 회담에서 가뭄에 비가 와 다행이라는 인사를 받고). ▽법보다 위에 있는 국민정서를 고려할 때 상황이 단순치만은 않은...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000013673
37,시론예종석개혁미적댈 시간없다,2000.07.02.,끝없이 이어지는 대란의 소용돌이 속에 진행된 남북정상회담은 가뭄 끝의 소나기 같은 청량제였다. 그러나 이 감동의 드라마도 대미는 혼란으로마무리되고 있다. 우선 놀라운 것은 그 동안 뿔 난 괴물쯤으로 배워 왔던...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000013863
38,중동유럽 살인 더위 신음,2000.07.04.,불볕더위와 가뭄으로 사망자가 속출하고 있다. ▽중동〓이란 남부 아바단과 호람샤르에서는 3일 낮 최고기온이 53도까지 올라가는 살인 더위와 극심한 가뭄으로 주민들이 비명을 지르고 있다. 아바단의 한 주민은...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000014377
39,뉴스브리핑농업 재난관리 지침서 펴내,2000.07.05.,농림부는 5일 가뭄 풍수해 구제역 등 농림축산 분야의 위기상황에 대응하기 위해 ‘농업재난 및 위기관리 지침서’를 발간해 산림청과 농협 등 관련기관에 배포했다. 이 지침서는 산불 등 재난사태와 농산물 가격폭락 등...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000014605
40,세계의 불볕더위유럽중동지역 살인더위 공포,2000.07.07.,또 한달 넘게 계속되고 있는 가뭄으로 농작물 수확량이 지난해에 비해 40∼70% 감소하자 비상사태가... 중국에서도 북부지역에 5개월째 계속되고 있는 가뭄과 40년 만에 최고치를 기록한 더위로 고통을 받고 있는 반면...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000015028
41,부산경남울산시 물값 지출 쑥쑥예산초과,2000.07.07.,장기가뭄으로 낙동강물을 정화해 수돗물로 공급하고 있는 울산시의 물값 지출액이 크게 늘어나고... 시 관계자는 “가뭄이 계속되는 요즘 가장 확실한 예산절감 방안 가운데 하나가 비가 내려주는 것”이라고...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000015124
42,지구촌 재해사고 몸살폭탄테러등 100여명 사상,2000.07.10.,▼中산시성 폭우 35명 숨져▼ 그리스에서는 40도가 넘는 불볕더위를 동반한 가뭄으로 산불 등 수백건의 화재가 잇따라 발생해 정부가 피해지역에 비상사태를 선포했다. 그리스 언론은 7일부터 전국에 250여건의 화재가...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000015465
43,자민련 언론 비판보도에 뒤숭숭불만 양갈래,2000.07.10.,김대변인은 회의에서 “다른 당이 모두 민생현장을 다니는데 우리 당은땡볕에 가뭄 든 농촌현장도 한 번 가보지 않고 어떻게 좋은 기사가 나오길 바라겠느냐”며 지도부의 각성을 촉구했다고 한 참석자는 전했다. 그러나...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000015430
44,효자태풍 카이탁 큰 피해없이 소멸남부 해갈 도움,2000.07.11.,이번 태풍은 올해 중남부 지방의 여름가뭄 해소에 도움을 준 ‘효자태풍’이란 평가다. ‘마른 장마’의 전형을 보여준 올 여름 장마기간의 부족한 강수량을 이번 태풍이 몰고 온 최고 200㎜의 비가 해결해줬다는...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000015798
45,금융만기펀드 재테크 투신권 눈여겨보라,2000.07.18.,정부가 돈 가뭄에 허덕이는 투신사를 살리기 위해 “(금융권간)형평에 어긋나는 혜택”이라는 비난을 무릅쓰고 경쟁력있는 상품들을 허용해줬기 때문. 한국 대한 현대 삼성 제일투신 등 ‘5투신’ 전문가들이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000016889
46,문화가 흐르는 한자월식,2000.07.18.,"따라서 옛날에는 큰비나 태풍, 가뭄, 地震(지진), 日蝕 등 자연현상을 예사로 보아 넘기지 않고 우주 삼라만상의 모든 운행을 지배하고 있는 主宰者의 ‘意志’로 보았다. 그래서 혹 일상에서 벗어난 자연현상이라도...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000016928
47,수도권한강에 첫 조류주의보 발령,2000.07.19.,서울시 관계자는 “조류는 식물성으로 광합성 작용을 하기 때문에 일조시간이 길고 수온이 섭씨 20도 이상으로 높을 때 많이 발생한다”며 “가뭄이 계속되면서 수온이 높아진데다 한강 수량이 줄면서 조류 농도가...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000017118
48,수탁고 20일새 10조원 급증 상황바뀌면 재앙 될수도,2000.07.25.,"돈 가뭄에 시달리는 투신사 입장에서는 단비가 되고, 고객으로선 짧은 기간이지만 연 7%가량의 이자를 챙길 수 있으니 얼핏보면 ‘누이좋고, 매부좋은 격’. 하지만 전문가들은 “상황이 바뀌면 공룡처럼 몸집이...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000018100
49,컴팩코리아 2년전만 해도 미운 오리새끼 였어요,2000.07.26.,컴팩이 한국의 벤처에 1억달러를 투자키로 했다는 ‘가뭄에 단비’ 같은 소식 때문. 컴팩코리아 강성욱(姜聲郁·39)사장은 이날 한국 지사가 ‘미운 오리새끼’로 취급받던 98년 초 상황을 떠올렸다. “97년11월...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000018300
50,연극카덴자블루사이공돌아온 갈채의 무대,2000.08.03.,‘관객 가뭄’에 시달리는 연극계의 타개책일까. 공연 당시 화제를 불러 일으켰던 두 작품이 비슷한 시기에 무대에 오른다. ‘카덴자’는 연주자나 독창자가 악장 마지막에서 즉흥적으로 자신의 테크닉을 펼치는...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000019561
51,새책나왔네옛날 옛에 파리 한마리를 꿀꺽,2000.08.04.,어느날 소녀 가넷이 골무를 줍자 가뭄이 그치고 비가 내리는데…. 비룡소 7000원. ▽운현궁의 봄(김동인 지음) 〓어린이 눈높이에 맞춘 위한 한국명작문고 시리즈. 흥선대원군의 삶을 통해 역사란 무엇인가를 생각하게...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000019721
52,자민련 여론조사 고맙다교섭단체구성 도움 기대,2000.08.10.,"최근 여론의 따가운 눈총만 받아오던 자민련에겐 ‘가뭄 속 단비’같은 희소식이었다. 한길리서치가 5, 6일 700명을 대상으로 실시한 이 여론조사에서 교섭단체 구성논란과 관련해 ‘자민련도 현실적인 정치세력이므로...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000020715
53,의료계 재파업 이모저모병원 난처 약국 썰렁,2000.08.11.,&lt;이성주기자&gt;stein33@donga.com ▼동네약국/처방전 손님 가뭄 콩나듯 '썰렁'▼ 11일 오후 서울 종로구 연건동 서울대학병원 후문의 대학약국. ‘병원 처방 전문’이라는 안내판까지 붙은 2층 대형건물이지만 안으로...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000020832
54,강원춘천 공지천의암호 녹조류 비상,2000.08.16.,"녹조류가 번지고 있는 것은 가뭄이 계속되다가 최근 비가 오면서 강이나 호수 주변에 쌓여있던 유기물질이 유입됐기 때문으로 풀이된다. 한편 강원도는 녹조, 남조류 이상번식에 따른 피해방지를 위해 인과 질소...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000021543
55,전역 기상재해 몸살산불무더위물난리 고통,2000.08.17.,지난 5월부터 시작된 서부지역의 고온현상이 가뭄과 대형 산불로 이어지면서 13개주 80여지역에서 산불이... 4도까지 수은주가 치솟는 열파가 일주일이상 계속되면서 텍사스주에서만 40명이 숨지고 가뭄이 극심한...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000021755
56,아침을 열며김인숙물난리 또 당해야만 합니까,2000.08.27.,"올 여름 내내 비가 적어서 가뭄 걱정은 있었지만 그래도 큰비의 피해는없었으니, 순하게 계절이 넘어가나 싶었다. 종일 내리는 빗소리를 들으며 커피 한잔 마시는 그리움에 대해서도 생각해 볼 만했다. 그러나 여름 끝...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000023332
57,  서방원조로 위기 벗어나 정치경제 안정,2000.09.05.,워싱턴포스트는 지난해 북한의 경제성장률이 6.2%였다는 한국은행의 발표와 최근 방북했던 인사들의 말을 인용해 “북한은 올 여름에도 가뭄 같은 자연재해로 피해를 봤지만 15개월 전과 달리 교통량과 들판의 가축들이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000025008
58, 쌀지원여야 반응,2000.09.09.,이해찬(李海瓚)정책위의장은 “북한이 가뭄으로 인한 흉작으로 지원량을 더 늘려달라고 하고 있는 것 같다”며 “하지만 우리 국민정서도 있고 아직 수확도 하지 않은 상황이어서 실무적인 검토가 필요하다”고 말했다....,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000025718
59, 쌀지원언제 어떻게 많이 시기 빨리 차관형식,2000.09.09.,▽북한 식량 사정〓북한은 홍수 가뭄 등 재해가 심했던 95∼98년보다 지난해 곡물 생산이 늘었다. 그러나 올해 개화기인 5∼7월에 가뭄이 심해수확량이 지난해의 422만t에 크게 못미칠 것으로 보인다. 북한의 한해 곡물...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000025719
60,식량농업보고서세계인구 7명중 1명 굶주린다,2000.09.16.,"FAO는 최근 몇년간 세계의 식량 및 농업개발을 저해한 또 다른 요인들로는 97년 발생한 금융위기가 있었고, 이 밖에 홍수 가뭄 등 기후조건도 한몫했다고 분석했다. FAO는 또 대부분의 개발도상국과 최빈국 국민인...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000026398
61,횡설수설송대근  ,2000.09.17.,해마다 홍수가 나는 남부의 물을 가뭄이 심한 북쪽으로 보내기 위해 내년에남부의 양쯔(揚子)강과 북쪽의 황허(黃河)를 연결하는 남북대수로 공사를 시작한다는 것이다. 1952년 마오쩌둥(毛澤東)이 처음 제안한 이 계획을...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000026483
62,강서구 공항동의 서울농군5대째 서울서 농사,2000.09.26.,“매년 수해와 가뭄으로 농사를 망치거나 정부에서 권장한 벼 신품종을심었다가 폭삭 망했을 때는 모두 포기하고 장사나 할까 생각한 적도 있었어요.” 80년대말 불어닥친 부동산 투기 붐으로 ‘농촌이탈’은 더욱...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000028122
63,금융투기등급 기업 가뭄속 단비 프라이머리 내달 발행,2000.09.27.,▽가뭄속 단비〓정상적인 회사채 발행이 사실상 불가능한 투기등급 기업에 판매된 프라이머리 CBO는 27일 현재 3조 2553억원어치다. 은행대출이 말라버리고 99년 증시활황기처럼 주식시장을 통한 증자가 불가능한...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000028194
64,3차 장관급회담 3대의제대북 식량차관 규모 곧 발표,2000.09.27.,이번 회담은 남북이 이미 제기한 △대북식량차관 지원 △이산가족문제의 근본해결 △분야별 공동위원회 구성 등의 의제를 마무리하는 데 주력할 것으로 보인다. 》 ▼대북 식량차관 지원▼ 올 여름 지독한 가뭄과 태풍...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000028294
65, 식량지원의미문제점대부분 차관거래관계로,2000.09.28.,매년 100여만t의 식량이 부족한 북한은 올해도 가뭄과 태풍피해로 240여만t이 부족하리란 전망이다. 정부는 3국 협조를 통한 대북지원으로 북한 식량난을 어느 정도 해결할 수 있을 것으로 기대하고 있다. 지원규모를...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000028417
66,시론송호근시드니의 고독한 전사들,2000.10.01.,"시드니 하늘에 애국가가 울려퍼지는 것을 누가 원치 않으랴만, 거리에서 조깅하는 사람들을 가뭄에 콩 나듯 보는 서울에서 마라톤 우승과 함께 TV 한 대를 덤으로 준다는 플래카드가 더 자주 눈에 뜨이는 것이 마라톤...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000028755
