,title,date,contents,link
367,빌 클린턴 대통령 자서전 마이 라이프 출판기념회 방한,2005.02.25.,유엔 쓰나미(지진해일) 재건 대사인 클린턴 전 대통령은 조지 부시 전 미국 대통령과 함께 스리랑카 인도네시아 태국 말레이시아 등 지진해일 피해 지역을 돌아본 후 홍콩과 베이징(北京)을 거쳐 서울에 왔다....,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000286531
368,자연과학지구의 생명을 보다지구는 살아있다,2005.02.25.,해일을 두고 한 말이다. 어떤 해일은 마천루만큼 높다. 가장 높았다고 기록된 것은 1958년 7월 9일 알래스카 남부 리튜야 만을 때린 것으로 높이 524m였다. 해일은 거의 항공기 같은 속력으로 바다 위를 날듯이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000286608
369,자연과학동물과의 대화들어보세요 동물의 속삭임을,2005.02.25.,단어’들을 사용할 뿐 아니라 이 단어들로 ‘구문’도 만드는 것으로 밝혀졌다. 인간의 언어에 비하면 원시적일 뿐이라고? 지난해 말 스리랑카를 강타한 지진해일에서 야생동물들은 무사했다는 보고가 기억나지 않는가.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000286610
370,축구 회장 축구협회에 감사편지,2005.02.25.,[동아일보] 제프 블래터 국제축구연맹(FIFA) 회장이 25일 지진해일(쓰나미) 피해복구 성금(30만 달러)을 기탁한다는 의사를 밝힌 대한축구협회 정몽준 회장에게 감사의 편지를 보내왔다. 블래터 회장은 편지에서 “한국...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000286641
371,대통령 클린턴 접견1시간가량 등 대화,2005.02.25.,"클린턴 전 대통령은 남아시아의 지진해일(쓰나미) 피해 지역 방문 활동을 소개했고, 노 대통령은 “클린턴 전 대통령이 피해국을 위해 활발한 모금활동을 하고 있는 것을 높이 평가한다”고 말했다. 노 대통령은 또...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000286778
372,쓰나미 실종 신혼 두달만에 시신 발견,2005.02.26.,[동아일보] 지난해 12월 남아시아 지진해일(쓰나미)로 태국 휴양지인 카오락 지역에서 신혼여행 중 실종됐던 허진연 씨(32·여)의 시신이 25일 뒤늦게 확인됐다. 외교통상부는 이날 보도자료를 내고 “태국에 파견된 정부...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000286791
373,그를 통하면 와 통한다 김승연 한화그룹 회장,2005.02.27.,김 회장은 이날 서울 광진구 광장동 쉐라톤워커힐 호텔에서 클린턴 전 대통령을 만나 서로의 근황을 묻고 남아시아 지역 지진·해일 피해 지원 방안에 대해 1시간여 동안 이야기를 나눴다. 클린턴 전 대통령과 김 회장의...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000286846
374,클래식쓰나미 상처 달랜 모차르트 선율,2005.02.27.,"베를린 필하모니 홀에서 호르스트 쾰러 독일 대통령이 주관하는 ‘남아시아 지진해일 자선 콘서트’가 열린... 지난해 말 남아시아 지진해일로 수백 명의 독일인이 숨진 것으로 파악되고 있기 때문에, 이번 음악회에...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000286903
375,쓰나미의 쓰라린 선물인도 바다속 고대도시 유적 발견,2005.02.28.,[동아일보] 지진해일(쓰나미)은 인간에게서 모든 것을 앗아갔지만 되돌려 준 것도 있었다. 지난해 12월 남아시아 해변을 무참히 파괴한 쓰나미는 인류에게 ‘잃어버린 도시’ 하나를 선물했다. AFP통신은 27일 “인도...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&oid=020&aid=0000286990
376,동부 진도 7 강진 발생,2005.03.03.,지진해일 발생 여부와 사상자를 포함한 피해 규모는 즉각 전해지지 않고 있다. 라흐마트 트리요노 자카르타... 지진해일 발생 가능성은 그리 크지 않다고 설명했다. 그는 이어 이번 지진은 호주 북부 다윈 시는 물론 다윈...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000287500
377,해군 함장이 여군장교 성희롱 해군 징계위 회부,2005.03.03.,지진해일 피해복구 지원에 나섰던 해군상륙함(LST) 함장인 김모 중령이 위관급 여군 장교를 성희롱한 사실이 드러나 징계위원회에 회부됐다고 해군이 3일 밝혔다. 해군에 따르면 김 중령은 지난달 초 지진해일 피해복구...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000287640
378,성희롱 해군중령 정직3개월 중징계,2005.03.05.,[동아일보] 남아시아 지진해일 피해지원에 나섰던 해군상륙함(LST)에서 위관급 여군장교를 성희롱해 물의를... 김 중령은 지난달 초 지진해일 피해지원 임무를 마치고 복귀하던 중 함장실에서 위관급 여군장교의 어깨를...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000287912
379,도쿄한국학교 쓰나미 성금 본보 도쿄지사에 전달,2005.03.08.,[동아일보] 일본 간토(關東) 지방의 유일한 재일본대한민국민단 계열 교포학교인 도쿄(東京)한국학교(교장 윤기숙·尹己淑·사진)가 남아시아 지진해일로 피해를 본 이재민들을 돕는 데에 써 달라며 교직원과 초등부...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000288215
380,클린턴 부시에 여객기 침실 양보자신은 바닥서쿨쿨,2005.03.08.,뉴스위크 최신호(14일자)에 따르면 두 전직 대통령이 지난달 남아시아 지진해일 피해지역을 돌아볼 당시 여객기에는 침실이 하나 있었고 또 다른 방 하나에는 테이블과 의자만 놓여있었다. 클린턴 전 대통령은 침실을...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000288188
381, 부총리 사퇴 부끄럽고 죄송의혹들 명백히 밝힐것,2005.03.08.,괴롭고 부끄럽다”면서도 “해일에 휩쓸려 가는 장수를 붙잡으려고 허우적거리다가 놓쳐 버린 것 같은 심정”이라고 토로했다. 또 “공직자도 사람이다. 평생 쌓아 온 인격과 명예가 있다. 의혹이 제기된다고 앞뒤 가리지...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000288371
382,골프광 클린턴 폐수술 앞두고 쓰나미 자선대회 참가,2005.03.10.,혹시 오늘 골프장에서 벼락을 맞는다 해도 후회 없는 삶을 살았다고 할 수 있지요.” 9일 플로리다 마이애미의 골프장에서 프로골퍼 그레그 노먼이 주최한 남아시아 지진해일 희생자 구호 자선골프대회에 참가한 빌...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000288741
383,이유없이 살해되고 굶어죽고 세상이 외면한 지옥들,2005.03.10.,지난해 말 30만 명이 넘는 사망자를 낸 인도네시아 대지진과 지진해일(쓰나미) 피해에는 각국 정부와 민간단체의 기부금이 물밀 듯 쏟아졌다. 하지만 피해 규모 면에서 보면 매달 두 차례의 ‘인도네시아 지진해일’을...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000288636
384,클린턴 폐수술 성공 위문품은 사절,2005.03.11.,"클린턴 전 대통령은 수술 하루 전인 9일에는 플로리다에서 남아시아 지진해일 피해자들을 지원하는 자선골프대회에 참가해 골프를 소재로 조크를 하기도 했다. 그는 또 지진해일 피해 구호사업을 언급하면서 “1, 2주일...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000288908
385,대중음악토니안베이비복스넥스트  2005 한국대표,2005.03.13.,"해외 가수로는 대만의 인기그룹 ‘F4’, 일본 ‘루시퍼’ 등이 출연한다. PIMF 출연자들은 행사 수익금 전액을 동남아 지진해일 피해 구호기금으로 내놓을 예정이다.",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&oid=020&aid=0000289037
386,캠퍼스 산책황성규소중한 아버지세대의 경험,2005.03.14.,지난해 남아시아 지진해일 당시 대대로 전해 온 지진해일에 대한 이야기를 기억해 위기를 모면했다는 인도네시아 시말루르 섬 주민들의 이야기는 세대 간 소통의 중요성을 잘 보여 준다. 앞 세대의 경험을 소중히 할 줄...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=110&oid=020&aid=0000289238
387,책갈피 속의 오늘1985년  야당 통합,2005.03.15.,최근 남아시아 지진해일(쓰나미) 피해 지원금 모금에 공동으로 나서 세계적 화제가 된 미국의 두 전직 대통령 조지 부시와 빌 클린턴. 그들은 한때 서로를 ‘얼간이(클린턴)’ ‘믿지 못할 사람(부시)’이라고...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=110&oid=020&aid=0000289261
388,영화슈퍼맨 쿵푸달인 캣우먼난세 영웅들 로 부활,2005.03.16.,"테러와의 전쟁, 동남아 지진해일 등 인재와 천재가 잇따라 지구촌을 강타하는 요즘 슈퍼 히어로 DVD의 인기는 부쩍 높아졌다. 관련 신작 영화들도 앞 다퉈 개봉될 예정이다. 》 ○ 슈퍼 히어로의 화려한 부활 음울한...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=020&aid=0000289489
389,종교불교 조계종 보육원 양로원등 1500평규모 건립,2005.03.17.,[동아일보] “지난해 남아시아 지진해일 피해 직후 전국 사찰에서 자비의 탁발활동을 펼쳤는데 모금... 법장 스님은 이어 “지진해일 피해지역 의료봉사단 파견을 계기로 상시 구호봉사단을 결성해 국내외 재해지역에...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000289828
390,해적 주의보말라카해협 인접국 대응 부심,2005.03.18.,AP통신은 “지난해 12월 26일 남아시아에 지진해일(쓰나미)이 발생한 이후 주춤하던 해적들의 공격이 올해 들어 다시 늘어나기 시작했다”고 전했다. ▽기지개 펴는 해적=국제해사국(IMB)에 따르면 전 세계에서 해적의...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000290035
391, 후쿠오카 강진 국내 곳곳서 진동느껴,2005.03.20.,[동아일보] 20일 일본에서 발생한 강력한 지진과 관련해 기상청 등 우리의 관계 기관이 지진해일주의보를... ▽늑장 대응=한국의 기상청이 지진해일(쓰나미·津波) 주의보를 내린 시각은 지진 발생 27분 뒤인 오전 11시...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000290202
392,울산 17층 흔들 주민들 혼비백산 대피,2005.03.20.,주민들은 남해안에 지진해일(쓰나미)주의보가 발령됐다는 TV 자막이 방영되자 최근 동남아를 강타했던 대규모 지진해일 피해를 연상하면서 친지들에게 안부전화를 거는 등 걱정하는 모습이었다. 이날 오전 10시 55분경...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000290193
393,한반도 지진안전지대 아니다지진지진해일땐 이렇게,2005.03.20.,[동아일보] 지진과 지진해일이 발생하면 어떻게 해야 할까. 지진은 몸에 느낌이 온 순간 이미 시작됐다고... 지진해일은 지진과 달리 대비가 가능하다. 지진해일 주의보가 발령되면 해안지역의 주민은 곧바로 높은 지대로...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000290222
394,은 4분후 한국은 27분 지나 해일주의보,2005.03.20.,[동아일보] 지진해일에 대처하는 한국의 재난대비 시스템이 일본에 비해 상당히 느린 것으로 드러나 문제로 지적되고 있다. 특히 이번 지진에 대한 한국 기상청 및 소방방재청의 대처는 실제 지진해일이 발생했을 경우...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000290269
395,사설쓰나미 남의 일 아니다,2005.03.21.,"남해안과 동해안, 제주도에는 지진해일(쓰나미)주의보까지 70분가량 발효됐다. 그러나 기간방송인 KBS는 지진... 이번 상황은 한국도 지진과 지진해일의 안전지대가 아니며, 우리나라의 재해 대처 시스템이 아직도 구멍...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=110&oid=020&aid=0000290197
396,해저 10km 위치한 활성단층 이동,2005.03.21.,[동아일보] 일본 해저에서 일어난 지진으로 한국에서도 진동이 감지되고 한때 지진해일 경보가 내려지는... ▽해일이 없었던 이유=해저 지진하면 지난해 말 남아시아에 대참사를 몰고 온 지진해일을 떠올리게 된다....,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000290223
397,시론이희일지진대비 평소에 관심 가져야,2005.03.21.,"지난해 12월 26일 있었던 인도네시아 지진해일 악몽이 채 가시기도 전에 일어난 이 지진은 우리나라 전역을... 일본은 전 세계적으로 지진은 말할 것도 없고 태풍, 지진해일, 화산 폭발과 같은 자연재해가 가장 자주 발생하는...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000290372
398,사진기자 이장욱씨 2002년 퓰리처 2개부문 수상,2005.03.21.,"이 기자는 이라크전쟁, 콜롬비아 지진, 스리랑카 지진해일 피해지역 등을 카메라에 담아 왔다. 그는 “현장에서 보낸 순간들이 사진으로 남아 내 삶을 형성한다”며 “앞으로 중국 북한 등을 다니며 현장을 찍고...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000290431
399,하이라이트23일신입사원 외,2005.03.22.,"◆쓰나미-쓰나미 2004&lt;다큐·내셔널지오그래픽 밤 10:00&gt; 2004년 12월 26일, 남아시아를 강타하여 22만 명의 희생자를 낳은 초특급 해일, 쓰나미에 대해 살펴본다. 아마추어 촬영가들의 홈 비디오 필름을 바탕으로 전개된다....",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=020&aid=0000290630
400,기상청 지진경보 엉뚱한 곳에 알렸다,2005.03.23.,[동아일보] 기상청이 최근 일본에서 발생한 강진과 관련해 지진해일이 예상되는 지방자치단체에 경보... 본보가 기상청의 지진경보 통보 대상인 94개 기관을 조사한 결과 20일 지진해일주의보가 발령된 부산 경남 울산...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000290671
401,전북이 사람전주예수병원 김민철 원장 보령의료봉사상,2005.03.23.,그는 또 올해 초 지진 해일 피해를 입은 인도네시아에서 전주예수병원 의료선교팀과 함께 환자를 의료 봉사를 했다. 김 원장은 전북대 의대를 졸업했으며 예수병원 혈액종양내과 과장을 거쳐 예수병원부설...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000290836
402,대구경북청소년 환경책자 닥터 안  교실창간 안경숙씨,2005.03.23.,그는 지난해 12월 동남아를 덮친 쓰나미(지진으로 인한 해일)와 최근 한국과 일본에서 잇따라 발생한 지진에 대한 신문 기사를 바탕으로 지구환경에 대해 다양하게 생각해보는 책자를 만들었다. 그는 “환경이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000290842
403,기상청 지진경보 핫라인 연결,2005.03.24.,[동아일보] 앞으로는 기상청이 지진 및 지진해일에 대한 경보를 발령하는 순간 소방방재청을 거쳐 전국의... 지진해일 종합개선 대책을 발표하고 늦어도 올해 말까지 새로운 시스템 구축을 완료키로 했다. 개선안에 따르면...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000290767
404,클릭 이주일의 키워드대한민국 독도사랑 롱 런,2005.03.24.,인터넷 게시판에는 ‘건물이 심하게 흔들렸다’는 제보가 올랐으며 일부는 ‘지진해일이 발생하는 것 아니냐’는 두려움을 나타내기도 했다. 자녀를 낳지 않고 맞벌이하는 부부를 뜻하는 ‘딩크족’이 4위. 외환위기...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=020&aid=0000290884
405,서울교수 5명 몰디브 쓰나미 상처 과실수에 새 생명,2005.03.25.,[동아일보] “밥줄을 되살려놓고 왔어요.” ‘지진해일(쓰나미) 피해로 죽어가는 몰디브 지역의 나무... 이 프로젝트는 지난해 12월 남아시아 지역을 덮친 지진해일로 몰디브의 생계수단이자 주요 수입원인 망고 바나나...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&oid=020&aid=0000291019
406,과학세상문홍규지구 불청객 소행성을 막아라,2005.03.25.,최근 인도양에서 발생한 지진해일(쓰나미)의 피해 당사국인 태국과 인도네시아 대표는 “소행성 충돌과 지진해일은 공통점이 많으며 이번 경험으로부터 그 가공할 만한 위력을 가늠할 수 있게 됐다”고 밝히면서 충돌...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=110&oid=020&aid=0000291192
407,부산경남 지진대 가까운 부산경남 재난대비 시설 태부족,2005.03.25.,부산은 일본 지진대와 가깝고 해안이 많아 해일 피해도 우려되는 만큼 지진센터와 함께 부산시... 혼선이 생길 가능성이 있다. 20일에는 기상청의 지진해일주의보가 경남도 재난상황실이 아닌 도로과로 접수되기도 했다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000291254
408,독자의 편지박명식지진주의보 너무 늦게 발령,2005.03.27.,그런데 일본 기상청은 지진 발생 후 4분 만에 지진해일주의보를 내린 반면 우리는 무려 27분이나 지나 주의보를 발령했다. 기간 방송인 KBS도 지진 발생 후 1시간이 지난 뒤에야 속보를 내보내는 등 우리의 방재시스템상...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=110&oid=020&aid=0000291302
409,규모 87 강진 덮쳐최대 2000명 사망,2005.03.29.,"지난해 말 남아시아를 강타한 리히터 규모 9.0의 지진과 지진해일(쓰나미·津波)로 수십만 명의 사상자가 발생했던 태국, 스리랑카, 인도 등 인도양 주변국은 지진 발생 직후 지진해일 경보를 발령한 뒤 해안 저지대...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000291672
410,인도양 또 강진지각판 수평이동해 지진해일 없었다,2005.03.29.,[동아일보] 28일 발생한 인도네시아 강진이 대형 지진해일을 일으키지 않은 이유에 대해 과학자들 사이에서도 견해가 엇갈리고 있다. 지난해 12월 26일 남아시아 해안지대를 폐허로 만든 지진해일의 기억이 생생한...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000291696
411,악몽 석달만에  니아스섬 죽음의 도시로,2005.03.30.,지진해일(쓰나미)의 공포에 떨었다. 바닥이 흔들리고 건물이 무너지자 해안 저지대 주민들은 가족의 손을 움켜잡고 바다의 반대쪽으로 내달렸다. 새벽이 되도록 지진해일의 기미는 보이지 않았지만 떨리는 가슴은...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000291698
412,전환기 2020싱가포르인도 영재교육 현장,2005.03.31.,"한 학자는 지진해일보다도 엄청난 천재지변이 될 것이라고 경고했다. 대전환 또는 대변혁의 시기엔 도약이냐, 도태냐의 두 갈래 길밖에 없다. 15년 뒤는 멀지 않은 미래다. 2020년 대도약을 꿈꾸는 아시아 각국을...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000292082
413,스포트라이트폴 울포위츠 가난구제가 나의 소명,2005.04.02.,울포위츠 부장관은 적격성 시비가 일자 “지진해일 피해 현장에서 가난을 구제해야 한다는 소명(召命)을 찾았다”고 했다. 그의 소명이 어떻게 나타날지 궁금하다. 최남진 namjin@donga.com,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000292321
414,시론안세영 협상도 중요하다,2005.04.03.,엄청난 개방의 해일이 과수 농가를 덮칠 것이라는 농민단체의 주장에 따라 마련한 기금이다. 그런데 막상 FTA를 발효해 놓고 보니 농산물 수입 증가는 2∼3% 수준에 그쳤다. 이 기금에 들어갈 세금을 내야 할 납세자로선...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000292498
415,휴대전화 문자로 재난경보 5월부터 전국 서비스,2005.04.04.,[동아일보] 다음 달부터 전국 어디서나 휴대전화만 갖고 있다면 지진해일 등 재난 발생 사실을 곧바로 전달받을 수 있다. 또 위급한 재난이 발생하면 TV 화면 하단에 자막으로 내보내던 종전과 달리 화면 상단에...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000292544
416,30억명2050년 빈민숫자 현재의 3배 될수도,2005.04.05.,티바이주카 사무총장은 도시 빈곤의 심각성을 ‘천천히 움직이는 지진해일(쓰나미)’이라고 비유하면서 “빈곤은 전 세계의 재난과 전쟁을 합친 것보다 더 파괴적이다”고 주장했다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000292778
417,방송 앵커 빅3시대 저문다,2005.04.06.,‘현장 취재의 살아 있는 교과서’로 통하는 그가 12월 말 남아시아를 덮친 지진해일(쓰나미) 피해 현장 취재 때 미 주요방송사 앵커로는 유일하게 뉴욕 스튜디오를 지켰다. 또 지난주 교황 요한 바오로 2세의 서거...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000292968
418,아시아 미래와 도전4문화의 힘 아시아의 힘,2005.04.06.,지난해 말 동남아시아를 강타한 지진해일(쓰나미) 때문이었다. 행사장소도 당초 싱가포르에서 쓰나미 피해국인 태국의 방콕으로 변경됐다. 이 행사에는 한국 중국 일본 인도네시아 인도 싱가포르 등 아시아 11개국...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000292894
419,태풍에 논 뺏기고 산불에 집 뺏기고,2005.04.07.,원 소방관은 이날 오후 낙산사를 덮친 불길을 “완전히 ‘불 쓰나미(지진해일)’였다”고 표현했다. “오후 3시경 갑자기 닥친 시커먼 연기구름이 커튼처럼 올라가더니 시뻘건 불덩이가 10여 m 높이의 파도처럼...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000293011
420,세계의 눈켄트 콜더쓰나미 정치와 울포위츠의 선택,2005.04.08.,"[동아일보] 지난해 말 발생한 지진해일(쓰나미)의 파장이 소리 없이 워싱턴을, 그리고 지구 반 바퀴를 돌아 한반도를 감싸고 있다. 조지 W 부시 행정부가 초기의 미진했던 쓰나미 피해 구제활동에서 전폭적인 지원으로...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000293074
421,교황 서거8일 장례식 로마 차량 통행금지,2005.04.08.,▽로마는 포화 상태=인구 270만 명의 로마에 ‘참배객 해일’이 휩쓸고 있다. 베르톨라소 이탈리아 시민보호청장은 “로마는 더 이상 (참배객들을) 받아들일 여력이 없다”고 말했다. 로마의 한 대학 캠퍼스가 30만 평...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000293124
422,감사원 러 유전 개발 특감 발표여전히 남는 의문점,2005.04.12.,감사원은 3월 31일 허 씨를 불러 1시간가량 조사했으나 허 씨가 “인도네시아의 지진해일로 상황이 복잡하다. 내일 오겠다”고 해 그냥 돌려보낸 것으로 밝혀졌다. 허 씨는 4월 4일 인도네시아로 출국했다. ▽사례비만 120억...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000293810
423,웨딩허니문배낭여행휴양지 우린 특별해,2005.04.13.,▽그래도 휴식이 최고=지난해 쓰나미(지진해일)가 한 차례 휩쓸고 지나갔다고 해도 바다 휴양지는 여전히 신혼여행의 인기 코스다. 업계에 따르면 전체 신혼여행객의 50%는 동남아의 휴양지를 찾는다. 이 중 태국이 40...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000293901
424,국가재난종합훈련 사흘간 첫 실시,2005.04.20.,"그동안 지진해일 등에 대비한 지역 차원의 훈련은 간간이 실시됐지만 태풍, 지진해일 등 자연재해와 대형 산불, 방사능 누출 등 인적재해까지 총망라해 전국적으로 종합훈련을 실시하는 것은 이번이 처음이다. 지역별...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000295037
425,자위대 해외 합동훈련 첫 참가,2005.04.20.,올해는 군사 활동 위주의 예년 훈련과 달리 작년 남아시아 지진해일(쓰나미) 경험을 고려해 유엔을 비롯한 국제기구와 비정부기구 등도 참가해 구호활동 위주로 실시될 것으로 전해졌다. 도쿄=연합,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000295029
426,후쿠오카 해역 지진 20일 전국서 진동 느껴,2005.04.20.,지진은 진동수준(진도 2∼1)이 미미해 별다른 혼란은 없었다. 한편 기상청은 “일본의 같은 해역에서 몇 차례 더 여진이 발생할 가능성은 있으나 지진해일을 일으킬 만한 지진이 일어날 가능성은 거의 없다”고 밝혔다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000295165
427,문학예술내 슬픈 창녀들의 추억,2005.04.22.,[동아일보] ◇내 슬픈 창녀들의 추억/가브리엘 가르시아 마르케스 지음·송병선 옮김/172쪽·9000원·민음사 사랑은 삶을 송두리째 바꿔버리는 감정의 해일인가. 아흔 살이 된 남자에게도 사랑은 그런 역할을 하는가....,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000295487
428,사학100년고려대 이름만 빼고 다 바꾼다,2005.05.03.,▽“목표는 세계 100대 대학”=외형의 변화가 태풍이라면 내부의 변화는 물 속 깊은 곳으로부터 소용돌이치는 지진해일(쓰나미)에 가깝다. 고려대는 국내 대학 처음으로 ‘영어 상용화’를 선언했다. 현재 전체 강의 중...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000297188
429,광화문에서권순활4050세대의 고뇌,2005.05.09.,"세대교체와 구조조정의 해일에 휩쓸려 억장이 무너지는 40대, 50대가 어디 한 둘인가. ‘제2의 인생 설계’도 말처럼 쉽지는 않다. 반면 남은 삶은 점점 길어진다. 고령화 추세로 이미 평균연령은 여성 80세, 남성 73세로...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000297967
430,긴급재난 문자메시지 전국으로 서비스확대,2005.05.16.,[동아일보] 앞으로는 전국 어디서나 휴대전화만 갖고 있으면 태풍 호우 지진해일 등 자연재해 발생 사실을 실시간으로 전달받을 수 있다. 소방방재청은 더 빠른 재난경보 전달을 위해 그동안 경기 강원 경북 울산지역에서...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000299173
431,3월 대지진 영향 섬10여개 새로 생겨나,2005.05.16.,연구진은 작년 12월 인도양 거대지진 및 해일 전후의 사진도 분석해 수마트라에서 안다만 제도에 이르는 1000km 이상에 걸쳐 해저 지각에 변동이 생긴 사실도 확인했다. 도쿄=,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000299265
432,방송기상청 실수로  지진발생 오보 소동,2005.05.20.,남해안 및 동해안 제주도 해안 지진해일 경보 발령’이란 뉴스속보 자막을 내보냈다. 이는 기상청이 ‘방재 기상 경보시스템’ 시연회를 하면서 실제 상황처럼 KBS에 경보를 잘못 전달해 벌어진 사고로 밝혀졌다....,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000299916
433,하이라이트29일일요일 일요일 밤에,2005.05.28.,◆인사이드 월드-자연 재해&lt;교양·YTN 오전 10:25&gt; 지난해 벌어진 동남아 지진해일로 전 세계는 충격에 휩싸였다. 이런 자연재해를 철저히 준비하고 피해를 줄이려는 사람들의 노력을 살펴본다. 아프리카 콩고의...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=020&aid=0000300999
